"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","SE",67879,"3","2011","14",94226,81853,0,0,,,,,,,,,0,0,0,0,0,,478,,0,2398,0,,9975,,"3","3","NA","1","1","1","1","1","1","1","1","6","2097.03","3","NA","2","2","2","2","1","2","3","2","1","NA","1092.24","440.69","NA","1","1",,"3",2,,,,,
"2011","SE",67888,"2","2011","9",65122,53527,0,0,,,,,,,,,0,389,0,0,0,,5,,8,1156,0,,10440,,"3","3","NA","2","1","1","1","1","1","1","3","5","1782.48","1","NA","2","2","2","2","3","2","1","2","1","NA","837.55","699.04","NA","1","1",,"3",1.8,,,,,
"2011","SE",67891,"2","2011","11",42725,39476,0,0,,,,,,,,,0,9583,0,0,0,,216,,0,182,0,,3067,,"3","3","NA","1","1","1","1","1","1","1","1","4","1572.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","653.75","NA","1","1",,"3",2,,,,,
"2011","SE",67897,"1","2011","12",65357,45814,0,0,,,,,,,,,0,0,0,0,0,,4241,,0,2472,0,,17071,,"3","3","NA","1","1","1","1","1","1","1","1","6","3145.54","3","NA","2","1","2","2","1","2","6","2","1","NA","978.47","598.28","NA","1","1",,"3",1.8,,,,,
"2011","SE",67939,"3","2011","7",54881,45109,0,0,,,,,,,,,0,12431,0,0,0,,267,,0,1408,0,,8364,,"3","3","NA","1","1","1","1","1","1","1","1","4","4508.61","3","3","2","2","2","2","1","2","6","2","1","NA","1092.24","375.79","NA","1","1",,"3",1.8,,,,,
"2011","SE",67958,"3","2011","41",77705,20969,0,0,,,,,,,,,0,1818,0,0,2204,,174,,0,3877,0,,52858,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","2","6","2","1","NA","978.47","527.3","NA","1","1",,"3",2,,,,,
"2011","SE",67994,"3","2011","48",91409,73760,0,0,,,,,,,,,0,2272,0,0,0,,1719,,5,665,0,,16984,,"3","3","NA","1","1","1","1","1","1","1","1","6","5242.57","3","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","499.09","0","1","1",,"3",1.8,,,,,
"2011","SE",68003,"2","2011","23",25279,14937,0,0,,,,,,,,,0,564,0,0,0,,121,,0,973,0,,9369,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","NA","1","2","2","2","1","2","6","2","1","NA","848.25","880.12","NA","1","1",,"3",1.8,,,,,
"2011","SE",68004,"1","2011","41",71728,61073,0,0,,,,,,,,,0,0,0,0,0,,241,,0,493,0,,10161,,"3","3","NA","1","1","1","1","1","1","1","1","4","3145.54","2","NA","2","2","2","2","4","2","5","1","1","NA","583.29","515.03","NA","1","1",,"3",2,,,,,
"2011","SE",68021,"3","2011","27",69097,52445,0,0,,,,,,,,,0,0,0,0,0,,163,,0,337,0,,16315,,"3","3","NA","1","1","1","1","1","1","1","1","3","2621.29","2","NA","2","2","2","1","1","1","6","2","1","NA","848.25","513.77","NA","1","1",,"3",1.8,,,,,
"2011","SE",68042,"4","2011","11",118239,96054,0,0,,,,,,,,,0,11466,0,0,0,,110,,0,845,0,,21340,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","3","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","817.95","NA","1","1",,"3",2,,,,,
"2011","SE",68052,"1","2011","24",54975,48095,0,0,,,,,,,,,0,421,0,0,0,,240,,0,360,0,,6521,,"3","3","NA","1","1","1","1","1","1","1","1","4","2621.29","3","NA","2","2","2","2","4","2","2","2","1","NA","719.18","544.91","NA","1","1",,"3",1.8,,,,,
"2011","SE",68061,"1","2011","30",73050,34180,0,0,,,,,,,,,0,0,0,0,0,,3351,,0,0,0,,38871,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","3","3","6","2","1","NA","848.25","471.83","NA","1","1",,"3",2,,,,,
"2011","SE",68062,"3","2011","10",32481,-21046,0,0,,,,,,,,,0,0,0,0,0,,279,,0,4387,0,,49140,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","1","NA","2","2","2","2","1","2","6","2","1","NA","719.18","471.83","NA","1","1",,"3",1.6,,,,,
"2011","SE",68065,"1","2011","31",48462,39402,0,0,,,,,,,,,0,0,0,0,0,,688,,0,0,0,,9060,,"3","3","NA","1","1","1","1","1","1","1","1","5","1887.33","3","3","2","1","2","2","1","2","6","2","1","629.11","1092.24","593.46","NA","1","1",,"3",1.8,,,,,
"2011","SE",68067,"3","2011","19",26291,17177,0,0,,,,,,,,,0,0,0,0,0,,1795,,0,243,0,,8871,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","3","6","2","1","NA","1092.24","499.09","0","1","1",,"3",1.6,,,,,
"2011","SE",68084,"3","2011","12",54451,36615,0,0,,,,,,,,,0,294,0,0,0,,28,,0,0,0,,17835,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","2","NA","2","1","2","2","4","1","5","2","1","702.5","476.13","959.29","NA","1","1",,"3",2,,,,,
"2011","SE",68087,"3","2011","23",69605,58560,0,0,,,,,,,,,0,310,0,0,0,,11,,1,5254,0,,5791,,"3","3","3","1","2","2","1","1","1","1","3","5","943.66","3","NA","2","2","2","2","3","3","4","2","1","NA","NA","464.18","NA","1","1",,"3",1.8,,,,,
"2011","SE",68094,"2","2011","8",63917,43231,0,0,,,,,,,,,0,0,0,0,0,,244,,0,0,0,,20686,,"3","3","NA","1","1","1","1","1","1","1","1","4","3669.8","3","NA","2","2","2","2","1","2","5","2","1","1027.54","719.18","879.39","NA","1","1",,"3",2,,,,,
"2011","SE",68110,"2","2011","32",61986,29500,0,0,,,,,,,,,0,0,0,0,0,,1012,,0,2651,0,,29836,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","NA","2","2","2","2","1","2","6","2","1","NA","848.25","471.83","NA","1","1",,"3",2,,,,,
"2011","SE",68123,"2","2011","26",69980,55699,0,0,,,,,,,,,0,0,0,0,0,,1439,,0,368,0,,13913,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","3","NA","2","2","2","2","1","3","5","2","1","NA","719.18","499.09","0","1","1",,"3",1.8,,,,,
"2011","SE",68142,"2","2011","60",84029,28883,0,0,,,,,,,,,0,1975,0,0,0,,185,,0,26233,0,,28912,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","2","6","2","1","NA","848.25","749.79","NA","1","1",,"3",2,,,,,
"2011","SE",68146,"1","2011","13",48018,35452,0,0,,,,,,,,,0,23229,0,0,0,,500,,0,657,0,,11909,,"3","3","NA","1","1","1","1","1","1","1","1","5","2621.29","3","3","2","2","2","2","1","2","6","2","1","NA","NA","643.26","NA","1","1",,"3",1.8,,,,,
"2011","SE",68191,"2","2011","32",78065,55396,0,0,,,,,,,,,0,16532,0,0,0,,918,,0,0,0,,22669,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","3","6","2","1","NA","981.3","599.86","NA","1","1",,"3",2,,,,,
"2011","SE",68196,"3","2011","16",35805,22987,0,0,,,,,,,,,0,0,0,0,0,,261,,0,584,0,,12234,,"3","3","3","1","1","1","1","1","1","1","1","2","2621.29","3","1","2","2","2","2","1","2","6","2","1","NA","848.25","494.48","NA","1","1",,"3",1.8,,,,,
"2011","SE",68209,"3","2011","12",46588,42456,0,0,,,,,,,,,0,1401,0,0,0,,16,,1,238,0,,3894,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","3","2","2","2","2","1","3","3","2","1","NA","848.25","817.95","NA","1","1",,"3",1.8,,,,,
"2011","SE",68222,"2","2011","13",77257,64877,0,0,,,,,,,,,0,0,0,0,0,,1213,,0,0,0,,12380,,"3","3","3","1","1","1","1","1","1","1","1","4","1048.51","3","NA","2","2","2","2","1","2","5","2","1","NA","848.25","494.48","NA","1","1",,"3",1.8,,,,,
"2011","SE",68230,"2","2011","24",68308,56323,0,0,,,,,,,,,0,0,0,0,0,,534,,0,843,0,,11142,,"3","3","3","1","1","1","1","3","1","1","1","6","NA","1","3","2","2","2","1","1","1","4","2","1","NA","805.78","391.2","NA","1","1",,"3",2,,,,,
"2011","SE",68238,"4","2011","10",51999,37944,0,0,,,,,,,,,0,0,0,0,0,,3728,,0,510,0,,13545,,"3","3","NA","1","1","1","1","1","1","1","1","5","1258.22","3","NA","2","2","2","2","4","3","6","2","1","NA","837.55","317.6","NA","1","1",,"3",2,,,,,
"2011","SE",68246,"1","2011","10",97067,86145,0,0,,,,,,,,,0,4365,11710,5689,4995,,0,,13,1407,0,,9515,,"3","3","NA","1","1","1","1","1","1","1","1","3","NA","1","NA","2","2","2","2","1","1","4","2","1","NA","NA","717.18","NA","1","1",,"3",1.8,,,,,
"2011","SE",68261,"4","2011","12",30581,9719,0,0,,,,,,,,,0,331,0,0,0,,238,,3,1426,0,,19436,,"3","3","NA","2","1","2","1","1","1","1","3","6","2621.29","2","NA","2","2","2","2","2","3","6","2","1","775.9","646.09","727.35","NA","1","1",,"3",1.6,,,,,
"2011","SE",68266,"4","2011","17",72471,20229,0,0,,,,,,,,,0,3435,0,0,0,,3888,,0,1230,0,,51013,,"3","3","NA","1","1","1","1","1","1","1","1","6","2097.03","2","NA","2","2","2","2","1","2","6","2","1","NA","848.25","1412.56","NA","1","1",,"3",2,,,,,
"2011","SE",68267,"3","2011","16",82812,71441,0,0,,,,,,,,,0,0,21586,4247,1325,,0,,0,364,0,,11007,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","2","2","2","2","2","2","1","2","6","2","1","NA","848.25","712.05","NA","1","1",,"3",1.8,,,,,
"2011","SE",68274,"3","2011","11",40143,27771,0,0,,,,,,,,,0,9483,0,0,0,,91,,0,978,0,,11393,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","1","1","NA","1092.24","1245.22","NA","1","1",,"3",2,,,,,
"2011","SE",68276,"2","2011","18",93071,77096,0,0,,,,,,,,,0,7772,0,14804,0,,148,,0,500,715,,14760,,"NA","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","848.25","699.36","NA","1","1",,"3",1.8,,,,,
"2011","SE",68299,"3","2011","19",63096,53315,0,0,,,,,,,,,0,0,0,0,0,,16,,0,0,0,,9781,,"3","3","3","1","1","1","1","1","1","1","1","6","3669.8","3","NA","2","2","2","2","4","2","5","1","1","NA","1092.24","880.12","NA","1","1",,"3",1.8,,,,,
"2011","SE",68346,"2","2011","10",84156,82757,0,0,,,,,,,,,0,15411,0,0,0,,1080,,0,275,0,,1123,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1887.33","3","3","2","2","2","2","1","2","6","2","1","NA","978.47","643.26","NA","1","1",,"3",2,,,,,
"2011","SE",68352,"3","2011","25",66997,-2285,0,0,,,,,,,,,0,1138,0,0,0,,11,,0,1651,0,,67632,,"3","3","NA","1","1","1","1","1","1","1","1","5","3145.54","3","NA","2","2","2","2","1","2","6","2","1","NA","981.3","545.12","NA","1","1",,"3",2,,,,,
"2011","SE",68384,"3","2011","12",62427,47943,0,0,,,,,,,,,0,3785,0,0,0,,6,,0,2294,0,,12190,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","1","2","1","2","6","2","1","NA","696","501.19","NA","1","1",,"3",1.8,,,,,
"2011","SE",68403,"3","2011","12",103036,95146,0,0,,,,,,,,,0,41048,0,0,0,,292,,22,180,0,,7710,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","2","2","6","2","1","NA","848.25","1412.56","NA","1","1",,"3",2,,,,,
"2011","SE",68407,"3","2011","14",38572,19968,0,0,,,,,,,,,0,495,0,0,0,,273,,0,701,0,,17903,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","4","2","4","2","1","NA","719.18","834.93","NA","1","1",,"3",2,,,,,
"2011","SE",68412,"2","2011","12",95744,78365,0,0,,,,,,,,,0,0,0,0,0,,59,,0,544,778,,16057,,"3","3","3","1","1","1","1","1","1","1","3","2","2621.29","1","3","2","2","2","2","1","2","5","1","1","NA","848.25","886.2","NA","1","1",,"3",2,,,,,
"2011","SE",68425,"2","2011","10",56133,47389,0,0,,,,,,,,,0,893,0,0,0,,508,,0,0,0,,8745,,"3","3","NA","2","1","1","1","1","1","1","1","6","4194.06","2","NA","2","2","2","2","1","2","6","2","1","629.11","719.18","519.43","NA","1","1",,"3",2,,,,,
"2011","SE",68426,"3","2011","20",74950,73648,0,0,,,,,,,,,0,2616,0,0,0,,19,,196,0,0,,1302,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","3","NA","2","1","1","2","1","1","6","2","1","NA","696","745.28","NA","1","1",,"3",1.8,,,,,
"2011","SE",68430,"3","2011","7",41693,31307,0,0,,,,,,,,,0,1653,0,0,0,,1251,,4,928,0,,9459,,"3","3","NA","1","1","1","1","1","1","1","1","4","838.81","3","3","2","2","2","2","1","2","5","2","1","NA","837.55","440.69","NA","1","1",,"3",2,,,,,
"2011","SE",68434,"2","2011","23",30076,18108,0,0,,,,,,,,,0,391,0,0,0,,20,,0,1868,0,,10100,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","3","6","2","1","NA","848.25","879.39","NA","1","1",,"3",1.8,,,,,
"2011","SE",68466,"4","2011","75",65182,45225,0,0,,,,,,,,,0,484,0,0,0,,0,,0,1022,0,,18935,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","2","2","2","2","2","1","2","6","2","1","NA","719.18","640.54","NA","3","1",,"3",2,,,,,
"2011","SE",68472,"4","2011","17",60120,52260,0,0,,,,,,,,,0,0,0,0,0,,1957,,0,233,0,,7627,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","978.47","834.93","0","1","1",,"3",1.8,,,,,
"2011","SE",68499,"3","2011","10",23099,2269,0,0,,,,,,,,,0,920,0,0,0,,1,,2,2161,0,,18669,,"3","3","3","1","2","1","1","1","1","1","3","4","4194.06","3","3","2","1","2","2","4","3","4","2","1","744.45","719.18","916.51","NA","2","1",,"3",1.6,,,,,
"2011","SE",68511,"2","2011","12",96469,87662,0,0,,,,,,,,,0,2708,0,0,0,,6297,,0,289,0,,8519,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","3","2","2","2","2","1","2","6","2","1","NA","848.25","880.12","NA","1","1",,"3",2,,,,,
"2011","SE",68515,"1","2011","13",100759,96513,0,0,,,,,,,,,0,3752,0,1670,0,,0,,0,164,0,,4082,,"3","3","NA","1","1","1","1","1","1","1","1","5","2097.03","3","NA","2","2","1","2","1","2","4","2","1","NA","719.18","817.95","NA","1","1",,"3",2,,,,,
"2011","SE",68517,"1","2011","40",73470,49607,0,0,,,,,,,,,0,27388,0,0,0,,2094,,13,3130,0,,20733,,"3","3","NA","1","1","1","1","1","1","1","1","6","2097.03","2","NA","2","2","2","2","1","2","6","2","1","NA","848.25","510.21","NA","1","1",,"3",1.6,,,,,
"2011","SE",68537,"1","2011","10",20753,20175,0,0,,,,,,,,,0,282,0,0,0,,3,,0,27,0,,551,,"3","3","3","2","1","1","1","1","1","1","1","6","NA","3","2","2","2","2","2","2","3","6","2","1","NA","837.55","848.46","NA","1","1",,"3",1.8,,,,,
"2011","SE",68539,"1","2011","14",43839,43814,0,0,,,,,,,,,0,2122,0,0,0,,0,,0,3,0,,22,,"3","3","1","1","1","1","1","1","1","1","1","3","3145.54","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","494.27","NA","1","1",,"3",1.8,,,,,
"2011","SE",68548,"3","2011","10",65573,62624,0,0,,,,,,,,,0,3637,0,3740,3941,,0,,0,87,0,,2862,,"3","3","NA","1","1","1","1","1","1","1","1","6","1887.33","3","3","2","1","2","2","1","2","6","2","1","NA","978.47","501.19","NA","1","1",,"3",1.8,,,,,
"2011","SE",68583,"3","2011","20",122226,121793,0,0,,,,,,,,,0,7075,31872,8142,4663,,0,,57,34,0,,398,,"3","3","NA","1","1","1","1","1","1","1","1","4","2097.03","2","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","622.5","NA","1","1",,"3",2,,,,,
"2011","SE",68609,"2","2011","9",34178,9478,0,0,,,,,,,,,0,0,0,0,0,,608,,0,814,0,,23886,,"3","3","NA","1","1","1","1","1","1","1","1","5","1048.51","3","1","2","2","2","2","4","2","6","2","1","576.68","848.25","607.09","NA","1","1",,"3",1.8,,,,,
"2011","SE",68623,"3","2011","14",60932,39627,0,0,,,,,,,,,0,0,0,0,0,,1274,,0,1427,0,,19877,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","981.3","670","NA","1","1",,"3",2,,,,,
"2011","SE",68634,"2","2011","12",46411,40616,0,0,,,,,,,,,0,0,0,0,0,,414,,0,97,0,,5698,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","1092.24","848.25","834.93","0","1","1",,"3",1.8,,,,,
"2011","SE",68650,"3","2011","20",121299,100610,0,0,,,,,,,,,0,1417,0,0,0,,1151,,0,330,0,,20359,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","978.47","510.21","NA","1","1",,"3",2,,,,,
"2011","SE",68658,"4","2011","29",38620,2951,0,0,,,,,,,,,0,0,0,0,632,,32,,0,175,0,,35494,,"3","3","3","1","1","1","1","1","1","1","1","5","838.81","3","NA","2","2","2","2","1","2","5","2","1","342.65","1092.24","497.42","NA","1","1",,"3",2,,,,,
"2011","SE",68670,"1","2011","14",-32409,-52100,0,0,,,,,,,,,0,0,0,0,0,,2310,,0,953,0,,18737,,"NA","3","3","1","1","1","1","1","1","1","3","5","20970.3","2","3","2","2","2","2","1","2","5","2","1","NA","583.29","383.55","NA","1","1",,"3",1.8,,,,,
"2011","SE",68695,"2","2011","14",48513,45939,0,0,,,,,,,,,0,0,0,0,0,,200,,0,105,0,,2469,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","2","4","2","1","NA","848.25","879.39","NA","1","1",,"3",1.8,,,,,
"2011","SE",68696,"4","2011","10",40154,24230,0,0,,,,,,,,,0,2170,0,0,0,,0,,0,892,0,,15032,,"3","3","NA","1","1","1","1","1","1","1","1","5","2097.03","2","NA","2","1","2","2","1","2","6","2","1","NA","981.3","593.46","0","1","1",,"3",1.8,,,,,
"2011","SE",68718,"2","2011","29",91835,57067,0,0,,,,,,,,,0,0,0,0,0,,0,,0,16539,0,,18228,,"3","3","NA","1","1","1","1","1","1","1","1","6","5242.57","3","NA","2","2","2","2","1","2","5","2","1","NA","1092.24","1245.22","NA","1","1",,"3",2,,,,,
"2011","SE",68723,"3","2011","9",62503,35070,0,0,,,,,,,,,0,0,0,0,0,,1370,,0,3118,0,,24314,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","3","6","2","1","1092.24","848.25","691.91","NA","1","1",,"3",2,,,,,
"2011","SE",68724,"4","2011","26",28159,17267,0,0,,,,,,,,,0,5099,0,0,0,,0,,0,363,0,,10529,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","1","1","1","2","6","2","1","NA","978.47","501.19","NA","1","1",,"3",2,,,,,
"2011","SE",68734,"1","2011","70",47049,-1948,0,0,,,,,,,,,0,935,0,0,0,,11,,0,2413,0,,46584,,"3","3","3","1","1","1","1","3","1","1","3","4","2621.29","2","1","2","2","2","2","1","3","6","2","1","NA","787.02","790.37","NA","1","1",,"3",1.8,,,,,
"2011","SE",68737,"4","2011","10",1149,-36475,0,0,,,,,,,,,0,666,0,0,0,,50,,0,5927,0,,31698,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","3","2","2","1","2","4","3","5","2","NA","NA","978.47","745.6","0","1","1",,"3",1.6,,,,,
"2011","SE",68755,"3","2011","61",53124,31383,0,0,,,,,,,,,0,0,0,407,0,,164,,0,0,0,,21741,,"3","3","NA","1","1","1","1","1","1","1","1","6","2097.03","3","NA","2","2","2","2","1","2","3","2","1","NA","978.47","598.28","0","1","1",,"3",1.8,,,,,
"2011","SE",68761,"1","2011","12",97210,97173,0,0,,,,,,,,,0,6679,0,0,0,,0,,0,2,0,,35,,"3","3","NA","1","1","1","1","1","1","1","1","5","4194.06","3","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","681.12","NA","1","1",,"3",2,,,,,
"2011","SE",68766,"1","2011","10",43640,28676,0,0,,,,,,,,,0,0,0,0,0,,125,,0,0,0,,14964,,"NA","3","NA","1","1","1","1","1","1","1","1","6","4194.06","3","NA","2","2","2","2","1","2","6","2","1","NA","696","1412.56","0","1","1",,"3",1.8,,,,,
"2011","SE",68780,"2","2011","11",54647,44326,0,0,,,,,,,,,0,3587,0,4335,2607,,2562,,315,1446,0,,8874,,"3","3","NA","1","1","1","1","1","1","1","1","5","2097.03","2","NA","2","1","2","2","1","2","6","2","1","NA","848.25","593.46","NA","1","1",,"3",1.8,,,,,
"2011","SE",68804,"1","2011","15",32909,30376,0,0,,,,,,,,,0,0,0,107,0,,43,,0,76,0,,2457,,"3","3","NA","2","1","1","1","1","1","1","1","4","3669.8","3","NA","2","2","2","1","4","3","3","2","1","NA","NA","659.52","NA","1","1",,"3",1.8,,,,,
"2011","SE",68818,"3","2011","31",10454,-13049,0,0,,,,,,,,,0,0,0,0,0,,114,,0,512,0,,22992,,"3","3","NA","1","1","1","1","3","1","1","3","5","3145.54","3","NA","2","2","2","2","2","3","5","2","1","NA","NA","473.51","NA","1","1",,"3",1.6,,,,,
"2011","SE",68837,"4","2011","11",31623,12086,0,0,,,,,,,,,0,406,0,0,0,,9,,70,2738,0,,16799,,"1","3","NA","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","2","1","2","NA","NA","NA","682.16","0","1","1",,"3",1.8,,,,,
"2011","SE",68840,"3","2011","17",26856,-29394,0,0,,,,,,,,,0,0,0,0,0,,479,,0,10903,0,,45347,,"3","3","NA","1","1","1","1","1","1","1","1","5","2621.29","2","NA","2","2","2","2","4","2","6","2","1","NA","978.47","817.95","NA","1","1",,"3",2,,,,,
"2011","SE",68854,"4","2011","43",223915,-27932,0,0,,,,,,,,,0,21957,62663,23519,3141,,0,,0,36285,0,,215563,,"3","3","NA","1","1","2","1","1","1","1","1","6","2097.03","3","NA","2","2","2","2","1","2","6","2","1","629.11","1092.24","670","NA","1","1",,"3",2,,,,,
"2011","SE",68861,"1","2011","20",88,-13597,0,0,,,,,,,,,0,0,0,0,0,,88,,0,571,0,,13114,,"3","3","3","1","1","1","1","1","1","1","1","6","2097.03","2","3","2","2","2","1","1","2","6","2","1","NA","1092.24","383.65","NA","1","1",,"3",2,,,,,
"2011","SE",68908,"3","2011","12",100562,91493,0,0,,,,,,,,,0,0,0,0,0,,3990,,0,637,0,,8431,,"3","3","3","1","1","1","1","1","1","1","1","6","2621.29","2","2","2","2","2","2","4","1","2","2","1","NA","583.29","692.96","NA","1","1",,"3",2,,,,,
"2011","SE",68928,"3","2011","31",44818,38864,0,0,,,,,,,,,0,0,0,0,0,,983,,0,216,0,,5738,,"3","3","3","1","1","1","1","1","1","1","1","6","3145.54","3","NA","2","2","2","2","1","3","6","2","1","NA","1092.24","1017.06","NA","1","1",,"3",1.8,,,,,
"2011","SE",68949,"3","2011","12",29106,17042,0,0,,,,,,,,,0,670,0,0,0,,0,,0,1497,0,,10568,,"3","3","3","1","1","1","1","1","1","1","1","NA","3250.4","2","NA","2","2","2","2","2","2","6","2","1","NA","848.25","1045.79","NA","1","1",,"3",1.6,,,,,
"2011","SE",68989,"4","2011","15",10646,1969,0,0,,,,,,,,,0,366,0,0,0,,34,,0,416,0,,8261,,"3","3","3","1","1","1","1","1","1","1","1","6","2097.03","3","2","2","2","2","2","1","2","5","2","1","NA","583.29","1038.24","NA","1","1",,"3",1.8,,,,,
"2011","SE",69011,"4","2011","10",73873,58293,0,0,,,,,,,,,0,0,0,0,0,,120,,0,566,0,,15015,,"3","3","3","1","1","1","1","1","1","1","1","4","5242.57","3","NA","2","2","2","1","1","2","6","2","1","NA","NA","712.05","NA","1","1",,"3",2,,,,,
"2011","SE",69062,"1","2011","10",65692,40613,0,0,,,,,,,,,0,0,0,0,0,,1364,,0,562,0,,24517,,"3","3","NA","1","1","1","1","1","1","1","1","5","1887.33","3","3","2","1","2","2","1","2","6","2","1","NA","978.47","1412.56","NA","1","1",,"3",1.8,,,,,
"2011","SE",69064,"3","2011","21",163328,111135,0,0,,,,,,,,,0,0,0,0,0,,1064,,0,8221,0,,43971,,"3","3","NA","1","1","1","1","1","1","1","1","5","1258.22","3","NA","2","2","2","2","4","2","6","2","1","NA","837.55","317.6","NA","1","1",,"3",2,,,,,
"2011","SE",69071,"2","2011","26",55232,20644,0,0,,,,,,,,,0,0,2195,0,0,,0,,0,2521,0,,32068,,"1","3","NA","1","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","1","2","5","2","1","618.62","848.25","827.28","NA","1","1",,"3",2,,,,,
"2011","SE",69082,"3","2011","37",47729,40831,0,0,,,,,,,,,0,0,0,0,0,,145,,0,0,0,,6898,,"NA","3","3","1","1","1","1","1","1","1","1","4","838.81","3","2","2","2","2","2","1","2","5","2","1","NA","1092.24","1611.88","NA","1","1",,"3",1.8,,,,,
"2011","SE",69086,"2","2011","12",12246,3894,0,0,,,,,,,,,0,0,0,0,0,,77,,0,0,0,,8352,,"3","3","NA","1","1","1","1","1","1","1","1","4","3669.8","3","NA","2","2","2","2","1","2","6","2","1","NA","981.3","317.6","NA","1","1",,"3",1.8,,,,,
"2011","SE",69111,"1","2011","48",50348,37438,0,0,,,,,,,,,0,1966,0,0,0,,19,,0,0,0,,12910,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","1","2","2","1","2","6","2","1","NA","1092.24","531.07","NA","1","1",,"3",2,,,,,
"2011","SE",69113,"3","2011","17",50556,41799,0,0,,,,,,,,,0,0,0,0,0,,187,,0,258,0,,8499,,"3","3","NA","1","1","1","1","1","1","1","2","5","1834.9","3","NA","2","2","2","1","1","2","6","2","1","NA","646.09","608.03","NA","1","1",,"3",1.8,,,,,
"2011","SE",69119,"2","2011","14",54087,52994,0,0,,,,,,,,,0,2867,0,2949,3106,,0,,0,90,0,,1004,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","2","4","2","1","NA","848.25","691.91","NA","1","1",,"3",1.8,,,,,
"2011","SE",69121,"1","2011","NA",69471,61944,0,0,,,,,,,,,0,0,0,0,0,,28,,0,207,0,,7320,,"3","3","3","1","1","1","1","1","1","1","1","5","4508.61","3","NA","2","2","2","1","1","2","6","2","1","NA","848.25","1017.06","NA","1","1",,"3",2,,,,,
"2011","SE",69127,"2","2011","35",40324,28392,0,0,,,,,,,,,0,0,0,0,0,,2028,,0,0,0,,11932,,"3","3","3","1","1","1","1","1","1","1","1","4","2097.03","3","NA","2","2","2","2","1","2","6","2","1","NA","981.3","817.95","NA","1","1",,"3",2,,,,,
