"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","SE",72876,"3","2013","16",96279,51049,0,0,,,,,,,,0,1047,0,0,0,,0,,26,19959,0,,25271,,"3","3","3","2","1","1","1","1","1","1","1","6","NA","2","3","2","2","1","2","1","3","4","2","1","1031.7","NA","1239.07","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",72943,"2","2013","24",124155,112779,0,0,,,,,,,,0,1044,0,0,1265,,426,,0,402,0,,10975,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","5","2","1","NA","776.88","1097.53","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",72955,"2","2013","26",77268,72536,0,0,,,,,,,,0,0,0,0,0,,525,,0,411,0,,4321,,"3","3","3","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","1","1","2","6","2","1","NA","1022.97","1756.41","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",72958,"1","2013","19",80406,67190,0,0,,,,,,,,0,1003,0,0,4862,,23,,0,0,0,,13216,,"NA","3","NA","2","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","3","1","3","2","1","NA","1031.7","1097.53","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",72965,"2","2013","15",130749,127169,0,0,,,,,,,,0,0,0,0,0,,1738,,0,1579,0,,2000,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","1","2","2","1","2","6","2","1","NA","1022.97","781.47","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",72969,"2","2013","13",48964,27950,0,0,,,,,,,,0,3026,0,0,0,,93,,0,1019,0,,19995,,"3","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","2","2","1","1","6","2","1","NA","1022.97","987.7","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",72990,"3","2013","43",41815,25372,0,0,,,,,,,,0,0,0,0,0,,190,,0,388,0,,16055,,"3","3","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","1","3","6","2","1","NA","1322.14","1327.31","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",72993,"3","2013","26",103138,95738,0,0,,,,,,,,0,11090,0,0,0,,2510,,422,130,0,,7270,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","1386.36","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",72994,"2","2013","73",76993,74377,0,0,,,,,,,,0,0,0,0,0,,292,,0,34,0,,2581,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","6","1","1","NA","1201.39","558.24","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73000,"2","2013","11",76449,55526,0,0,,,,,,,,0,9615,0,0,0,,297,,0,1538,0,,19385,,"3","3","NA","1","1","1","1","1","1","1","1","4","1148.88","3","NA","1","2","2","2","1","2","6","2","1","NA","1322.14","1100.4","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73012,"2","2013","47",84636,65216,0,0,,,,,,,,0,2147,0,0,0,,0,,54,2615,0,,16805,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","6","1","1","NA","1022.97","762.86","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73026,"3","2013","35",86937,68656,0,0,,,,,,,,0,871,0,0,0,,1403,,0,1002,0,,17279,,"3","3","1","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","3","2","6","2","1","NA","776.88","1386.36","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73069,"1","2013","15",86950,80122,0,0,,,,,,,,0,0,0,0,0,,115,,0,0,0,,6828,,"3","3","1","2","1","1","1","3","1","1","1","5","1953.1","3","NA","2","2","1","2","4","3","3","2","1","NA","1031.7","635.79","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73088,"3","2013","48",114550,85517,0,0,,,,,,,,0,3972,0,6952,8428,,0,,0,1317,0,,27717,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","1","2","2","2","2","1","6","2","1","NA","1201.39","552.96","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73089,"3","2013","16",73856,63235,0,0,,,,,,,,0,1268,0,0,1538,,517,,0,0,0,,10621,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","1108.79","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73099,"4","2013","14",49023,19307,0,0,,,,,,,,0,0,0,0,0,,136,,0,3029,0,,26687,,"1","3","NA","1","1","1","1","1","1","1","1","4","NA","2","2","2","2","2","2","1","3","2","2","1","NA","NA","1069.38","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73121,"2","2013","30",59663,39875,0,0,,,,,,,,0,1206,0,0,0,,1943,,0,1991,0,,17797,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","1","1","2","4","2","1","NA","1322.14","1581.09","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73164,"3","2013","20",112274,97862,0,0,,,,,,,,0,0,0,0,0,,717,,0,411,0,,14001,,"3","3","3","1","1","1","1","1","1","1","1","4","1378.66","3","NA","2","2","2","2","1","2","5","2","1","562.95","NA","1119.36","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73181,"4","2013","18",95914,78781,0,0,,,,,,,,0,556,0,0,0,,326,,0,2781,0,,14352,,"3","3","NA","1","1","2","1","1","1","1","3","6","1148.88","3","NA","2","1","2","2","1","3","6","2","1","1022.97","776.88","1327.31","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73200,"3","2013","10",59723,45493,0,0,,,,,,,,0,3692,0,7183,2783,,12,,12,429,0,,13801,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","2","2","6","2","1","NA","1322.14","987.7","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","SE",73211,"4","2013","35",52903,50520,0,0,,,,,,,,0,0,0,0,0,,1020,,0,160,0,,2223,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","1061.22","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73212,"1","2013","25",167683,91329,0,0,,,,,,,,0,22625,0,0,0,,856,,0,7122,0,,69233,,"3","3","NA","1","1","1","1","1","1","1","1","4","3446.65","3","NA","2","2","1","2","1","2","6","2","1","NA","1196.79","1360.74","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73242,"3","2013","16",95480,78986,0,0,,,,,,,,0,1714,0,8490,7932,,0,,0,290,0,,16203,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","NA","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","1386.36","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73249,"1","2013","21",134742,112321,0,0,,,,,,,,0,1700,0,0,0,,318,,422,0,0,,22421,,"3","3","NA","1","1","1","1","1","1","1","1","6","9191.07","3","NA","2","2","2","1","1","2","6","2","1","NA","1201.39","719.89","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73255,"1","2013","10",114924,84816,0,0,,,,,,,,0,2156,0,0,0,,0,,54,2505,0,,27603,,"3","3","NA","1","1","1","1","1","1","1","1","5","5744.42","3","NA","2","1","2","1","1","2","6","2","1","NA","1022.97","558.24","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73256,"4","2013","17",25934,17517,0,0,,,,,,,,0,2766,0,0,0,,634,,165,336,0,,8081,,"3","3","NA","1","1","1","1","1","1","1","1","NA","2872.21","3","NA","2","2","2","2","4","2","6","2","1","NA","1022.97","807.32","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","SE",73264,"3","2013","15",118180,96736,0,0,,,,,,,,0,0,0,0,0,,220,,0,3046,0,,18398,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","807.32","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73299,"2","2013","15",63622,57606,0,0,,,,,,,,0,3027,0,0,0,,157,,14,459,0,,5557,,"3","3","3","1","1","2","1","1","1","1","1","6","3446.65","3","NA","2","2","1","2","4","2","6","2","1","NA","1022.97","1097.53","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73310,"3","2013","30",92864,73696,0,0,,,,,,,,0,0,0,0,0,,180,,0,0,0,,19168,,"NA","3","NA","1","1","1","1","3","1","1","1","6","NA","3","NA","2","2","1","2","1","1","6","2","1","NA","1322.14","1386.36","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73334,"1","2013","44",61371,52294,0,0,,,,,,,,0,0,0,0,0,,3,,0,957,0,,8120,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1723.33","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","1108.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73353,"1","2013","59",46771,40179,0,0,,,,,,,,0,1049,0,0,0,,1691,,0,0,0,,6592,,"NA","3","3","1","1","1","1","3","1","1","1","6","1953.1","NA","NA","2","2","1","2","3","2","3","2","1","NA","1322.14","987.7","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73355,"2","2013","58",30933,21282,0,0,,,,,,,,0,0,0,0,0,,285,,0,396,0,,9256,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","1022.97","558.24","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73359,"4","2013","66",33043,22761,0,0,,,,,,,,0,0,0,0,0,,763,,0,1214,0,,9068,,"3","3","3","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","1","2","2","6","2","1","NA","1322.14","889.47","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",2,,,,,
"2013","SE",73372,"4","2013","15",40482,13377,0,0,,,,,,,,0,0,0,0,0,,2078,,0,939,0,,26166,,"NA","3","3","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","1","2","2","1","2","6","2","1","NA","NA","695.65","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.6,,,,,
"2013","SE",73387,"2","2013","17",110025,96953,0,0,,,,,,,,0,0,0,0,0,,0,,0,844,0,,12228,,"3","3","NA","1","1","1","1","1","1","1","1","4","3446.65","1","NA","2","2","2","2","1","3","6","2","1","NA","1022.97","1093.97","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73409,"1","2013","13",74128,53410,0,0,,,,,,,,0,5052,0,0,0,,245,,0,1374,0,,19344,,"3","3","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","3","4","2","1","NA","1031.7","1070.07","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"3",1.8,,,,,
"2013","SE",73447,"3","2013","40",57732,48847,0,0,,,,,,,,0,1555,0,0,0,,27,,94,1048,0,,7836,,"3","3","NA","1","1","1","1","1","1","1","1","4","1953.1","3","NA","2","2","2","2","4","1","6","2","1","NA","852.59","1071.68","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73516,"4","2013","30",147281,131957,0,0,,,,,,,,0,1469,0,0,0,,22,,27,3325,0,,11999,,"3","3","3","1","1","1","1","1","1","1","1","3","2297.77","3","NA","2","2","2","2","4","1","3","1","2","NA","1022.97","621.55","239.35","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73523,"1","2013","30",129464,123955,0,0,,,,,,,,0,18009,0,0,0,,1989,,0,319,0,,5190,,"3","3","NA","1","1","1","1","3","3","1","3","4","NA","3","NA","2","2","2","2","3","2","6","2","1","NA","1322.14","987.7","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",73556,"4","2013","35",95709,70833,0,0,,,,,,,,0,3002,0,0,0,,103,,294,1175,0,,23701,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","1","5","2","1","NA","1196.79","695.65","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",73582,"4","2013","23",151954,125295,0,0,,,,,,,,0,2313,0,0,0,,473,,20,4224,0,,22435,,"3","3","3","1","1","1","1","1","1","1","1","6","9191.07","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","781.47","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",73585,"3","2013","19",68777,55647,0,0,,,,,,,,0,3411,0,0,0,,10740,,279,237,0,,12892,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","1022.97","719.89","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",1.9,,,,,
"2013","SE",73605,"3","2013","36",97364,82797,0,0,,,,,,,,0,7477,14689,8364,4231,,0,,0,170,0,,14397,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","2","2","3","2","1","NA","874.07","1386.36","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73614,"3","2013","NA",129675,93262,0,0,,,,,,,,0,2835,0,0,0,,0,,0,2283,0,,34130,,"3","3","NA","1","1","1","1","1","1","1","1","5","3446.65","2","NA","2","2","2","2","4","3","6","2","1","NA","NA","1039.4","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73655,"4","2013","38",37457,27041,0,0,,,,,,,,0,2262,0,0,0,,209,,64,393,0,,10023,,"3","3","NA","2","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","3","4","2","1","NA","1031.7","387.98","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73663,"4","2013","20",117294,116399,0,0,,,,,,,,0,2491,0,0,0,,134,,245,0,0,,895,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","1","2","6","2","1","NA","874.07","558.24","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",73672,"1","2013","25",80874,66433,0,0,,,,,,,,0,5623,0,0,0,,12826,,57,2112,0,,12329,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","1","1","1","1","6","2","1","NA","1022.97","1108.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73674,"1","2013","12",97177,72264,0,0,,,,,,,,0,27659,0,0,0,,12018,,0,1422,0,,23490,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","1","2","6","2","1","NA","1201.39","853.05","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",73687,"2","2013","64",71858,55205,0,0,,,,,,,,0,138,0,0,0,,103,,0,0,0,,16654,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","1","2","2","2","2","4","2","1","NA","1322.14","719.89","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73693,"1","2013","13",31705,-2336,0,0,,,,,,,,0,1629,0,0,0,,87,,4,5758,0,,28284,,"3","3","NA","1","1","1","1","1","1","1","3","5","2297.77","3","NA","2","2","1","2","4","2","5","2","1","NA","1201.39","1108.79","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",1.9,,,,,
"2013","SE",73695,"2","2013","26",34379,13159,0,0,,,,,,,,0,1903,0,0,0,,254,,174,693,0,,20527,,"3","3","3","1","1","1","1","1","1","1","1","6","1723.33","2","NA","2","2","2","2","1","3","6","2","1","1201.39","874.07","1239.07","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",73698,"1","2013","16",69454,22583,0,0,,,,,,,,0,0,0,0,0,,605,,0,0,0,,46871,,"3","3","NA","1","1","1","1","1","1","1","1","4","3446.65","3","NA","2","2","1","2","1","2","6","2","1","NA","1031.7","1581.09","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73731,"2","2013","13",95489,75519,0,0,,,,,,,,0,1784,0,0,0,,9977,,131,3940,0,,16029,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","776.88","987.7","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73742,"4","2013","16",72319,48372,0,0,,,,,,,,0,1647,0,0,0,,6847,,1063,2664,0,,21283,,"3","3","NA","1","1","1","1","1","1","1","1","6","2297.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1196.79","1581.09","114.89","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73743,"2","2013","22",91966,67807,0,0,,,,,,,,0,4104,0,0,0,,1629,,176,209,0,,23950,,"3","3","NA","1","1","1","1","1","1","1","1","4","1148.88","3","NA","2","2","1","2","1","1","3","2","1","NA","1322.14","635.79","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",73808,"1","2013","20",189621,167738,0,0,,,,,,,,0,0,0,0,0,,0,,0,1161,0,,20722,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","4","2","6","2","1","NA","1201.39","1360.74","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",73811,"2","2013","13",31012,1624,0,0,,,,,,,,0,2589,0,2252,0,,239,,87,0,0,,29388,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3446.65","2","NA","2","1","1","2","3","2","5","2","1","NA","1322.14","811.46","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73833,"3","2013","23",27931,10029,0,0,,,,,,,,0,0,0,0,0,,728,,0,176,0,,17726,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2297.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1201.39","781.47","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73847,"3","2013","14",55455,33951,0,0,,,,,,,,0,2874,0,0,0,,0,,8,726,0,,20779,,"3","3","NA","1","1","1","1","1","1","1","3","4","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","874.07","987.7","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73855,"1","2013","70",29479,14302,0,0,,,,,,,,0,2025,0,0,0,,0,,0,352,0,,14825,,"3","3","NA","1","1","1","1","1","1","1","1","6","1953.1","3","NA","2","2","2","2","1","3","5","2","1","NA","776.88","987.7","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73857,"2","2013","88",67048,52471,0,0,,,,,,,,0,2995,0,0,0,,160,,73,882,0,,13695,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","1","1","562.95","716.1","678.76","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",73861,"2","2013","48",83028,76816,0,0,,,,,,,,0,1278,0,0,0,,1553,,13,608,0,,5603,,"3","3","NA","1","1","1","1","3","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","987.7","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73883,"4","2013","12",63522,28876,0,0,,,,,,,,0,3565,0,0,0,,63,,214,803,0,,33843,,"3","3","NA","1","1","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","1031.7","552.96","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73889,"2","2013","15",55642,45818,0,0,,,,,,,,0,4103,0,0,0,,209,,61,405,0,,9419,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","2","5","2","1","NA","1022.97","1360.74","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",73891,"1","2013","15",56924,26573,0,0,,,,,,,,0,1209,0,0,0,,2309,,89,1899,0,,28452,,"2","1","NA","1","1","1","1","1","1","1","1","6","1148.88","2","NA","2","2","2","1","1","1","6","2","1","NA","1022.97","851.32","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73893,"2","2013","28",102625,79459,0,0,,,,,,,,0,1500,0,0,0,,14690,,105,1481,0,,21685,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","1","2","1","2","6","2","1","NA","1022.97","1061.22","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73908,"1","2013","18",79845,55086,0,0,,,,,,,,0,3180,0,0,0,,1537,,13,2110,0,,22649,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","4","2","6","2","1","NA","1322.14","781.47","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",73945,"2","2013","55",65059,52502,0,0,,,,,,,,0,976,0,0,0,,76,,2,611,0,,11946,,"3","3","NA","1","1","1","1","1","1","1","1","4","1436.1","NA","NA","2","2","2","2","1","2","2","2","1","NA","1022.97","520.21","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73967,"1","2013","15",44971,21985,0,0,,,,,,,,0,3072,0,0,0,,933,,201,1051,0,,21935,,"3","3","NA","1","1","1","1","1","1","1","1","6","9191.07","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","719.89","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",73978,"2","2013","54",69471,46714,0,0,,,,,,,,0,991,0,0,0,,276,,0,751,0,,22006,,"3","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","1","2","2","1","2","6","2","1","NA","1322.14","807.32","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74004,"4","2013","35",91457,71285,0,0,,,,,,,,0,5058,0,0,0,,6,,0,1119,0,,19052,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1953.1","2","NA","2","2","2","2","1","1","3","2","1","NA","1322.14","811.46","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",74009,"1","2013","44",93918,87953,0,0,,,,,,,,0,5628,0,0,0,,1899,,30,0,0,,5965,,"3","3","NA","1","1","1","1","1","1","1","3","6","1148.88","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","552.96","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
