"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","SE",80578,"3","2008","18",74535,57311,0,0,,,,,,,,0,5420,0,0,0,,589,,200,2905,0,,14320,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","1","6","2","1","NA","645.4","1444.42","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","4",2.3,,,,,,
"2008","SE",80592,"1","2008","21",38260,29508,0,0,,,,,,,,0,1908,0,0,0,,7,,9,1504,0,,7248,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","6486.42","1","NA","2","2","2","2","1","1","5","2","1","1297.28","668.21","510.91","1","NA","1","NA","1","2","NA","NA","1","1","NA","NA","2","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","4",2.1,,,,,,
"2008","SE",80594,"4","2008","15",70999,49783,0,0,,,,,,,,0,3612,0,0,0,,0,,3,376,0,,20840,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2162.14","3","NA","2","2","2","2","1","1","4","2","1","1297.28","727.56","360.75","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","2","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","4",2.3,,,,,,
"2008","SE",80621,"2","2008","47",37729,18137,0,0,,,,,,,,0,2396,0,0,0,,239,,150,347,0,,19244,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","5","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","1017.83","322.48","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","2","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","4",2.1,,,,,,
"2008","SE",80631,"4","2008","18",44502,22058,0,0,,,,,,,,0,1416,0,0,0,,169,,195,2855,0,,19589,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","1","1","6","2","1","NA","898.48","721.94","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","4",2.1,,,,,,
"2008","SE",80638,"2","2008","25",85570,70654,0,0,,,,,,,,0,0,0,0,0,,123,,0,2978,0,,11938,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2702.67","3","NA","2","2","2","2","1","1","6","2","1","NA","668.21","1324.63","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","4",2.1,,,,,,
"2008","SE",80655,"1","2008","45",49190,31345,0,0,,,,,,,,0,970,0,0,0,,49,,14,356,0,,17489,"NA","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","5405.35","2","NA","2","2","2","2","4","1","6","2","1","NA","1017.83","NA","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","7","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","4",2.1,,,,,,
"2008","SE",80681,"4","2008","45",77706,76155,0,0,,,,,,,,0,12016,0,0,0,,205,,86,0,0,,1551,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","3243.21","2","3","2","2","2","2","1","2","5","2","1","NA","NA","689.94","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","4",2.5,,,,,,
"2008","SE",80698,"4","2008","20",93344,71498,0,0,,,,,,,,0,0,0,0,0,,1176,,798,1280,0,,20565,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2162.14","3","NA","2","1","2","2","1","1","6","2","1","NA","727.56","1324.63","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","4",2.3,,,,,,
"2008","SE",80714,"3","2008","18",55282,49508,0,0,,,,,,,,0,3484,0,0,0,,4958,,42,159,0,,5616,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2702.67","3","NA","2","2","2","2","1","1","4","2","1","1297.28","NA","510.91","1","NA","1","NA","1","2","NA","NA","2","1","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","4",2.1,,,,,,
"2008","SE",80731,"4","2008","15",62043,1180,0,0,,,,,,,,0,436,0,0,2837,,220,,0,1212,0,,59651,"2","NA","2","NA","1","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","898.48","617.83","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",3,,,,,,
"2008","SE",80743,"3","2008","15",61214,39637,0,0,,,,,,,,0,403,0,0,2621,,204,,0,2683,0,,18893,"1","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","784.32","769.07","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.4,,,,,,
"2008","SE",80757,"4","2008","12",80238,59279,0,0,,,,,,,,0,11563,0,0,3971,,4,,14,1376,0,,19583,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","1017.83","468.1","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.4,,,,,,
"2008","SE",80762,"4","2008","9",79604,45177,0,0,,,,,,,,0,6768,0,0,0,,3018,,433,685,0,,33741,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2162.14","3","NA","1","2","2","2","1","1","6","2","1","NA","784.32","674.05","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.8,,,,,,
"2008","SE",80766,"3","2008","20",63765,46097,0,0,,,,,,,,0,2148,0,0,520,,180,,1704,2197,0,,15471,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","2","3","2","2","2","2","4","1","6","2","1","NA","645.4","1267.12","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.4,,,,,,
"2008","SE",80784,"4","2008","10",60876,47349,0,0,,,,,,,,0,4638,0,0,0,,120,,22,739,0,,12788,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","1","1","6","2","1","784.32","668.21","391.02","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.4,,,,,,
"2008","SE",80786,"4","2008","14",56519,30984,0,0,,,,,,,,0,3201,0,0,0,,83,,15,1448,0,,24087,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1189.18","3","NA","2","2","2","2","1","1","4","2","1","NA","780.32","769.07","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.6,,,,,,
"2008","SE",80797,"4","2008","14",49225,37965,0,0,,,,,,,,0,2599,0,0,0,,0,,0,739,0,,10520,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2162.14","3","NA","2","2","2","2","1","1","6","2","1","NA","668.21","322.48","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.4,,,,,,
"2008","SE",80815,"4","2008","13",99657,67254,830,830,,,,,,,,830,871,0,0,0,,21602,,9,1548,0,,30854,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","10810.69","3","NA","2","2","2","2","1","1","5","2","1","NA","1017.83","10662.91","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","1","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.8,,,,,,
"2008","SE",80843,"4","2008","59",39970,31279,0,0,,,,,,,,0,1763,0,0,427,,148,,1398,510,0,,8181,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","960.31","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.6,,,,,,
"2008","SE",80855,"4","2008","NA",94159,79113,0,0,,,,,,,,0,10729,0,0,0,,19490,,2,988,0,,14058,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","898.48","769.07","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.6,,,,,,
"2008","SE",80861,"4","2008","16",80161,54425,0,0,,,,,,,,0,3548,0,0,0,,71,,36,1252,977,,23507,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","1","1","NA","784.32","1444.42","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.6,,,,,,
"2008","SE",80866,"4","2008","11",65359,44857,0,0,,,,,,,,0,3469,0,0,0,,26,,479,1875,0,,18627,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","784.32","391.02","1","NA","1","NA","1","2","NA","NA","2","1","NA","NA","2","NA","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","8","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","5",2.8,,,,,,
"2008","SE",80890,"2","2008","15",72817,58344,0,0,,,,,,,,0,7742,0,0,2208,,3720,,0,468,0,,14005,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","4","NA","1","NA","2","2","2","2","1","1","6","2","1","NA","1017.83","510.91","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","6",2.9,,,,,,
"2008","SE",80897,"3","2008","48",65773,54763,0,0,,,,,,,,0,8502,1200,678,2890,,1,,0,136,181,,10693,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","3243.21","3","NA","2","2","2","2","1","1","6","2","1","NA","784.32","1267.12","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","6",2.9,,,,,,
"2008","SE",80914,"2","2008","32",60641,46394,0,0,,,,,,,,0,4360,0,0,1140,,301,,0,177,0,,14070,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","6486.42","2","2","2","2","2","2","1","2","5","2","1","NA","1017.83","769.07","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","8",3.7,,,,,,
"2008","SE",80935,"4","2008","11",30182,19666,0,0,,,,,,,,0,0,0,0,0,,0,,0,788,0,,9728,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1513.5","2","1","2","2","2","2","1","1","4","2","1","NA","NA","426.59","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",80941,"3","2008","13",13871,9236,0,0,,,,,,,,0,0,0,206,0,,233,,0,0,0,,4635,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","1","702.7","2","NA","2","2","2","1","1","1","2","2","1","645.4","NA","476.64","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",80946,"4","2008","16",411,-2262,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2673,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2162.14","2","NA","2","2","2","1","3","1","4","2","1","486.48","NA","384.43","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",80953,"4","2008","20",13239,12970,0,0,,,,,,,,0,0,0,8957,0,,34,,0,0,0,,270,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","NA","3","3","2","2","2","2","4","2","6","2","1","NA","898.48","750.8","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","7","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",80954,"4","2008","45",30313,18502,0,0,,,,,,,,0,0,0,0,0,,624,,0,0,0,,11810,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","1","6","2","1","668.21","1017.83","311.13","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","2","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",80956,"3","2008","11",33584,27515,0,0,,,,,,,,0,0,0,0,0,,706,,0,1273,0,,4795,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","432.43","3","NA","2","2","2","2","1","1","6","2","1","NA","784.32","653.29","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",80965,"4","2008","15",15889,11514,0,0,,,,,,,,0,0,0,0,0,,43,,0,0,0,,4375,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","780.32","668.53","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","7","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",80969,"4","2008","17",20968,17272,0,0,,,,,,,,0,0,0,5088,0,,82,,0,69,0,,3628,"2","NA","1","NA","2","NA","1","1","1","1","1","1","1","1","6","972.96","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","727.45","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",80979,"3","2008","16",21844,14076,0,0,,,,,,,,0,0,0,0,0,,659,,0,0,0,,7767,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2162.14","3","2","2","2","2","2","1","1","4","2","1","540.53","898.48","483.89","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81006,"4","2008","NA",16483,9811,0,0,,,,,,,,0,0,0,0,0,,1779,,0,0,0,,6673,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2702.67","3","NA","2","2","2","1","1","2","6","1","1","NA","898.48","370.48","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","8","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81008,"2","2008","13",15317,14105,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1212,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2162.14","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","305.29","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81010,"3","2008","11",53171,46845,0,0,,,,,,,,0,0,0,0,0,,28,,0,462,0,,5864,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","1297.28","3","2","2","2","2","2","4","1","3","1","2","137.3","749.07","483.89","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81014,"4","2008","8",17576,13801,0,0,,,,,,,,0,0,0,0,0,,0,,0,481,0,,3295,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2702.67","3","NA","2","2","2","2","1","1","4","2","1","668.21","NA","598.91","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","1","2","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81018,"3","2008","31",38144,30924,0,0,,,,,,,,0,0,0,214,0,,243,,0,63,0,,7157,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1189.18","3","2","2","2","2","2","1","2","1","2","1","562.16","645.4","478.7","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81023,"3","2008","31",11983,5170,0,0,,,,,,,,0,0,0,0,0,,41,,0,0,0,,6812,"2","NA","2","NA","1","NA","1","1","1","1","1","1","1","1","2","NA","3","3","2","2","2","2","1","1","6","2","1","NA","321.83","258.05","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","2","2","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81025,"4","2008","20",13228,9411,0,0,,,,,,,,0,0,0,0,0,,48,,0,384,0,,3433,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","1","NA","2","3","2","2","2","2","4","1","6","2","1","NA","543.67","397.08","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81046,"4","2008","16",29611,29291,0,0,,,,,,,,0,0,0,0,0,,3,,0,15,0,,306,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","3","2162.14","3","NA","2","2","2","2","3","1","5","2","1","410.81","784.32","410.59","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81054,"4","2008","45",16079,11306,0,0,,,,,,,,0,0,0,0,0,,44,,0,0,0,,4773,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1837.82","2","NA","2","2","2","2","1","1","4","1","1","780.32","447.45","622.91","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","2","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81059,"4","2008","10",8969,8682,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,287,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","3","3","3243.21","2","NA","2","2","1","2","1","2","6","2","1","400.97","784.32","274.16","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81068,"4","2008","35",30620,25855,0,0,,,,,,,,0,0,0,1735,0,,3,,0,607,0,,4159,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","4324.28","3","NA","2","2","1","2","1","1","5","2","1","670.26","784.32","557.94","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81079,"2","2008","14",18411,12423,0,0,,,,,,,,0,0,0,0,0,,6,,0,0,0,,5987,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","4","3","4","2","1","NA","918.58","564.32","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81087,"4","2008","10",30981,21716,0,0,,,,,,,,0,0,0,0,0,,17,,0,695,0,,8570,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2162.14","2","NA","2","2","1","2","2","2","4","2","1","NA","1017.83","564.32","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81090,"4","2008","14",16118,15248,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,870,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","3","6","1405.39","3","NA","1","2","2","2","1","1","6","2","1","NA","NA","510.59","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","4","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81091,"4","2008","10",37866,24771,0,0,,,,,,,,0,0,0,5092,0,,0,,0,0,0,,13095,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","1","4","2","1","778.37","668.21","467.56","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81092,"4","2008","13",15282,7440,0,0,,,,,,,,0,0,0,0,0,,9,,0,1037,0,,6805,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","2162.14","3","NA","2","2","2","2","1","2","3","2","1","NA","1017.83","449.94","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","8","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81107,"4","2008","35",32584,25376,0,0,,,,,,,,0,0,0,0,0,,182,,0,0,0,,7209,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","6486.42","2","NA","2","2","2","2","4","1","6","2","1","NA","1017.83","510.91","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","1","8","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",81109,"4","2008","10",28114,18988,0,0,,,,,,,,0,0,0,0,0,,7161,,0,0,0,,9125,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","3","3","2162.14","2","2","2","2","2","2","3","2","3","2","1","NA","NA","610.8","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
