"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","SE",62388,"3","2009","32",55933,47631,0,0,,,,,,,,0,1283,52,0,1575,,0,,0,864,0,,7438,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","4","NA","3","1","2","2","2","2","3","2","6","2","1","NA","763.69","1055.1","1","NA","1","NA","1","2","NA","2","100","4","2","NA","3","NA","1","1","NA","1","NA","NA","1","NA","1","1","3","3","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62409,"4","2009","11",75003,62568,0,0,,,,,,,,0,0,0,0,0,,821,,0,323,0,,12112,"2","NA","2","NA","2","NA","1","1","NA","1","1","1","1","1","6","NA","NA","3","2","2","2","2","3","1","6","2","1","NA","874.76","369.21","1","NA","1","NA","1","2","NA","2","100","NA","4","2","4","1","1","1","NA","NA","1","1","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62431,"3","2009","30",1691,-4715,0,0,,,,,,,,0,0,0,0,0,,20,,0,376,199,,5831,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1040.02","3","NA","2","2","2","2","3","1","4","2","1","NA","NA","376.49","1","NA","1","NA","1","2","NA","1","50","4","4","NA","3","2","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62432,"3","2009","16",48519,-18069,0,0,,,,,,,,0,0,0,0,0,,1310,,0,7647,0,,58941,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","NA","NA","2","2","2","2","1","1","6","2","1","NA","889.74","600.72","1","NA","1","NA","1","2","NA","2","280","4","NA","2","3","NA","1","NA","1","NA","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62437,"3","2009","20",56751,41935,0,0,,,,,,,,0,0,0,0,0,,1007,,0,0,0,,14816,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","NA","2","2","1","1","1","3","2","1","NA","874.76","803.83","1","NA","1","NA","1","2","NA","2","100","4","4","4","3","1","1","NA","1","3","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62444,"3","2009","45",23228,14128,0,0,,,,,,,,0,0,0,0,0,,533,,0,0,0,,9100,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","3120.06","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","689.12","1","NA","1","NA","1","NA","NA","2","NA","4","NA","4","3","NA","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62445,"4","2009","30",174081,165003,0,0,,,,,,,,0,0,0,0,0,,2857,,0,391,0,,8686,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","6","3120.06","3","NA","2","2","2","2","1","2","3","2","1","NA","874.76","729.47","1","NA","1","NA","1","2","NA","2","170","NA","NA","3","3","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62449,"4","2009","26",56338,50938,0,0,,,,,,,,0,0,0,0,0,,3259,,0,0,0,,5400,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","1","2","2","1","1","1","6","2","1","NA","889.74","631.92","1","NA","1","NA","1","1","NA","2","108","4","NA","NA","2","1","1","NA","NA","NA","1","NA","1","NA","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62459,"4","2009","35",38519,29325,0,0,,,,,,,,0,0,0,109,0,,0,,0,710,0,,8484,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","NA","NA","2","3","2","2","2","2","1","1","2","2","1","NA","526.15","517.1","1","NA","1","NA","1","NA","NA","NA","161","4","4","3","2","NA","1","NA","NA","1","1","NA","NA","1","1","3","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62483,"3","2009","18",31780,21840,0,0,,,,,,,,0,0,0,0,0,,663,,0,308,0,,9632,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","4","1040.02","NA","2","2","2","1","2","1","1","6","2","1","NA","763.69","416.42","1","NA","1","NA","1","2","NA","2","205","4","NA","4","4","1","1","NA","1","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62484,"2","2009","15",67334,47595,0,0,,,,,,,,0,0,0,0,0,,1024,,0,1112,0,,18628,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","1","2","1","1","6","2","1","NA","889.74","460.21","1","NA","1","NA","1","1","NA","2","160","4","4","3","3","NA","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62485,"3","2009","40",85025,75185,0,0,,,,,,,,0,0,0,0,0,,237,,0,598,0,,9241,"NA","NA","2","NA","2","NA","1","2","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","889.74","914.91","1","NA","1","NA","1","2","NA","2","NA","2","2","NA","3","1","1","1","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62533,"4","2009","19",103325,97444,442,442,,,,,,,,442,0,0,0,0,,41432,,0,263,0,,5618,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2600.05","2","NA","2","2","2","2","4","1","4","2","1","NA","874.76","491.2","1","NA","1","NA","1","2","NA","2","160","4","NA","NA","NA","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62535,"3","2009","45",38753,27023,0,0,,,,,,,,0,0,0,0,0,,1335,,0,507,0,,11223,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2080.04","2","NA","2","2","2","2","1","1","6","2","1","874.76","874.76","731.34","1","NA","1","NA","1","2","NA","2","120","NA","4","3","3","1","1","NA","1","1","NA","NA","1","1","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62542,"4","2009","14",55513,41861,0,0,,,,,,,,0,0,0,0,0,,29,,0,1054,0,,12597,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","1","2","2","2","4","1","6","2","1","NA","980.01","689.12","1","NA","1","NA","1","2","NA","2","180","4","4","3","NA","NA","1","1","NA","NA","1","NA","1","1","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62547,"4","2009","23",65209,49505,0,0,,,,,,,,0,5106,0,10010,6191,,0,,0,0,0,,15704,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2080.04","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","1191.13","1","NA","1","NA","1","2","NA","2","152","3","4","3","3","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62570,"3","2009","18",54906,15212,0,0,,,,,,,,0,0,0,0,0,,2907,,0,1022,0,,38671,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","926.97","1","NA","1","NA","1","2","NA","2","180","NA","1","4","4","NA","1","1","NA","1","NA","NA","1","NA","1","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62589,"2","2009","14",46239,36181,0,0,,,,,,,,0,0,0,0,0,,711,,0,466,0,,9592,"2","NA","2","NA","1","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","1","2","2","2","1","1","3","2","1","NA","NA","520.84","1","NA","1","NA","1","NA","NA","1","33","3","4","2","NA","NA","NA","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62594,"2","2009","21",84134,62256,0,0,,,,,,,,0,0,0,0,0,,6819,,0,1513,0,,20365,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","3120.06","2","NA","2","2","2","2","1","1","5","2","1","NA","889.74","631.92","1","NA","1","NA","1","1","NA","2","180","4","4","4","2","1","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62598,"3","2009","17",39313,17382,0,0,,,,,,,,0,0,0,0,0,,792,,0,0,0,,21931,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","3120.06","3","NA","NA","1","1","2","4","1","4","2","1","NA","620.58","1577.29","1","NA","1","NA","1","2","NA","2","260","4","4","3","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62646,"3","2009","12",77274,54541,0,0,,,,,,,,0,0,0,0,0,,0,,0,1297,0,,21436,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","4","1","5","2","1","NA","719.28","1577.29","1","NA","1","NA","1","2","NA","2","525","4","4","4","4","1","1","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62676,"1","2009","14",21688,13086,0,0,,,,,,,,0,0,0,0,0,,2070,,0,121,0,,8481,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2080.04","3","NA","2","2","2","1","2","1","6","2","1","NA","980.01","1079.75","1","NA","1","NA","1","2","5","2","NA","4","1","3","NA","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62688,"4","2009","20",93430,83793,0,0,,,,,,,,0,0,0,0,0,,40,,0,0,0,,9637,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1560.03","2","NA","2","2","2","2","1","1","5","2","1","NA","874.76","631.92","1","NA","1","NA","1","NA","NA","2","NA","2","4","NA","2","1","1","1","NA","NA","NA","NA","NA","1","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62695,"4","2009","43",25559,-155,0,0,,,,,,,,0,0,0,0,0,,652,,0,582,0,,25132,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","4","2184.04","3","NA","2","2","2","2","1","1","3","2","1","NA","763.69","994.26","1","NA","1","NA","1","NA","NA","2","82","NA","4","3","NA","1","1","NA","1","NA","NA","NA","NA","1","NA","NA","3","NA","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62700,"4","2009","16",41700,32649,0,0,,,,,,,,0,0,0,0,0,,303,,0,1216,0,,7835,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","5","2080.04","3","NA","2","2","2","1","1","1","6","2","1","NA","763.69","593.02","1","NA","1","NA","1","NA","NA","NA","120","4","4","NA","NA","1","1","1","NA","NA","1","NA","1","1","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62702,"4","2009","20",42084,30055,0,0,,,,,,,,0,0,0,0,3055,,25,,0,0,0,,12028,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","1","NA","1","2","2","2","1","1","4","2","1","NA","889.74","1672.56","1","NA","1","NA","1","2","NA","2","180","4","4","NA","NA","1","1","1","1","NA","NA","1","NA","1","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62721,"4","2009","17",56196,33024,0,0,,,,,,,,0,0,0,0,0,,5565,,0,0,0,,23172,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1040.02","3","NA","2","2","2","2","1","1","6","2","1","526.15","874.76","663.01","1","NA","1","NA","1","NA","NA","2","140","NA","4","4","1","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62753,"1","2009","28",22169,1,0,0,,,,,,,,0,0,0,0,0,,3833,,0,0,0,,22168,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","1","6","2","1","NA","763.69","8972.98","1","NA","1","NA","1","2","NA","2","92","3","4","4","NA","1","1","NA","NA","NA","NA","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62793,"1","2009","15",43133,36873,0,0,,,,,,,,0,0,0,0,0,,170,,0,0,0,,6261,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","1","4160.08","3","NA","2","2","1","2","2","1","5","2","1","750.06","980.01","661.87","1","NA","1","NA","1","2","NA","NA","NA","NA","4","2","NA","1","1","NA","1","NA","NA","NA","1","1","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62800,"3","2009","49",34989,24347,0,0,,,,,,,,0,0,0,0,0,,116,,0,801,0,,9840,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","1","NA","3","NA","2","2","2","2","1","3","5","2","1","NA","568.89","349.65","1","NA","1","NA","1","NA","NA","1","NA","4","4","4","NA","NA","1","NA","NA","1","NA","1","1","NA","NA","3","1","NA","NA","2","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62809,"3","2009","15",52021,40327,0,0,,,,,,,,0,0,0,0,0,,755,,0,770,0,,10924,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","1","1","6","2","1","NA","750.06","1079.75","1","NA","1","NA","1","2","NA","1","250","4","4","2","4","NA","1","1","NA","1","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62814,"1","2009","40",37275,30617,0,0,,,,,,,,0,0,0,0,0,,61,,0,778,0,,5880,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","1","6","832.02","3","NA","2","2","2","2","4","2","5","2","1","NA","581.06","468.84","1","NA","1","NA","1","2","NA","2","NA","4","4","NA","3","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62818,"4","2009","15",3145,-10422,0,0,,,,,,,,0,0,0,0,0,,8620,,0,0,0,,13567,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","NA","2","1","NA","750.06","545.49","1","NA","1","NA","1","2","NA","2","152","NA","3","NA","3","1","1","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62821,"4","2009","28",81786,64633,0,0,,,,,,,,0,0,0,0,0,,627,,0,301,0,,16852,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","NA","2","1","NA","889.74","1572.82","1","NA","1","NA","1","NA","NA","2","180","4","4","3","3","3","1","NA","NA","NA","NA","NA","NA","1","1","1","NA","1","1","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62825,"4","2009","13",32025,20343,0,0,,,,,,,,0,0,0,0,0,,5506,,0,1750,0,,9931,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","750.06","1249.48","1","NA","1","NA","1","NA","NA","2","180","4","NA","NA","4","NA","1","1","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62827,"2","2009","36",48556,41633,0,0,,,,,,,,0,0,0,0,0,,639,,0,325,0,,6598,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","1","2","1","1","6","2","1","NA","719.28","520.74","1","NA","1","NA","1","2","NA","2","180","4","4","4","3","1","1","NA","1","NA","NA","NA","1","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62829,"4","2009","15",58792,34221,0,0,,,,,,,,0,0,0,0,0,,202,,0,906,0,,23665,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","4160.08","2","NA","2","2","2","2","1","1","NA","2","1","NA","NA","1672.56","1","NA","1","NA","1","2","NA","1","125","4","4","3","NA","1","1","NA","NA","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62841,"4","2009","68",61137,45508,0,0,,,,,,,,0,0,0,0,0,,4088,,0,1181,0,,14447,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","1","1","6","2","1","NA","NA","701.81","1","NA","1","NA","1","2","NA","2","180","4","4","4","4","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62863,"3","2009","42",39498,23696,0,0,,,,,,,,0,0,0,0,0,,112,,0,227,0,,15575,"2","NA","2","NA","2","NA","1","1","1","1","1","2","1","1","3","NA","3","3","2","2","2","2","3","3","3","2","1","NA","750.06","831.91","1","NA","1","NA","1","2","NA","2","NA","NA","NA","3","4","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62880,"4","2009","35",62173,51493,0,0,,,,,,,,0,0,0,0,0,,1487,,0,1033,0,,9647,"NA","NA","2","NA","2","NA","1","1","1","1","1","1","3","1","6","3640.07","3","NA","2","2","2","2","1","1","5","2","1","NA","763.69","593.02","1","NA","1","NA","1","2","NA","2","193","NA","2","3","NA","1","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62892,"4","2009","22",48892,41638,0,0,,,,,,,,0,0,0,0,0,,14527,,0,187,0,,7067,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","1","2","2","4","1","6","2","1","NA","763.69","549.34","1","NA","1","NA","1","NA","NA","2","190","1","4","4","1","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62900,"4","2009","17",15219,1721,0,0,,,,,,,,0,0,0,0,0,,362,,0,651,0,,12847,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","2","NA","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","736.75","1","NA","1","NA","1","NA","NA","1","80","4","4","NA","3","NA","1","1","1","NA","NA","1","1","NA","1","3","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62905,"4","2009","19",60694,52934,0,0,,,,,,,,0,0,0,0,0,,148,,0,721,0,,7038,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1560.03","3","3","2","2","2","1","4","1","4","2","1","NA","874.76","754.53","1","NA","1","NA","1","NA","NA","2","250","4","4","4","1","NA","1","1","NA","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62914,"2","2009","20",20895,6459,0,0,,,,,,,,0,0,0,0,0,,393,,0,441,0,,13995,"2","NA","2","NA","NA","NA","1","1","2","1","1","3","1","1","4","NA","1","NA","2","2","2","2","1","1","2","2","1","NA","NA","460","1","NA","1","NA","1","NA","NA","NA","NA","4","NA","4","3","NA","1","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62923,"3","2009","13",26655,9561,0,0,,,,,,,,0,0,0,0,0,,203,,0,604,0,,16490,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","3120.06","3","NA","2","2","2","2","1","1","4","2","1","NA","980.01","795.51","1","NA","1","NA","1","2","NA","2","180","NA","NA","4","3","1","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62972,"2","2009","16",99175,90128,0,0,,,,,,,,0,0,0,0,0,,274,,0,0,0,,9047,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1560.03","3","3","2","2","2","2","1","1","4","2","1","NA","889.74","736.96","1","NA","1","NA","1","2","7","2","NA","4","4","NA","NA","1","1","NA","1","NA","NA","NA","1","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62980,"1","2009","21",105818,97470,0,0,,,,,,,,0,0,0,0,0,,1519,,0,425,0,,7923,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1040.02","3","NA","2","2","2","2","1","1","6","2","1","NA","980.01","8972.98","1","NA","1","NA","1","2","NA","2","260","4","4","NA","3","3","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",62996,"4","2009","15",208132,195145,0,0,,,,,,,,0,0,0,0,0,,5586,,0,6851,0,,6136,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","3120.06","2","NA","2","2","2","2","1","1","6","2","1","NA","980.01","916.67","1","NA","1","NA","1","2","NA","2","200","4","4","3","3","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63015,"4","2009","12",74720,65046,0,0,,,,,,,,0,0,0,0,0,,1882,,0,0,0,,9674,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","2","1","5","2","1","NA","980.01","926.97","1","NA","1","NA","1","2","NA","2","180","4","4","NA","4","3","1","1","NA","1","NA","1","1","NA","1","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63020,"3","2009","9",41542,31409,0,0,,,,,,,,0,0,0,0,0,,190,,0,0,0,,10134,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","3","1","4","NA","3","2","2","2","1","1","2","2","1","2","1","436.81","NA","653.34","1","NA","1","NA","1","2","NA","2","120","4","2","4","2","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63022,"4","2009","18",44461,16969,0,0,,,,,,,,0,0,0,0,0,,649,,0,185,0,,27306,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","3120.06","2","3","1","2","2","1","1","1","6","1","1","NA","874.76","1249.48","1","NA","1","NA","1","2","NA","2","238","4","4","4","NA","NA","NA","NA","1","1","NA","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63037,"2","2009","18",41256,32286,0,0,,,,,,,,0,0,0,0,0,,148,,0,0,0,,8970,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","848.34","1","NA","1","NA","1","NA","NA","2","180","4","2","2","4","1","1","1","NA","NA","1","1","1","NA","NA","NA","1","NA","3","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63045,"4","2009","20",113570,106903,0,0,,,,,,,,0,0,0,0,0,,3897,,0,213,0,,6454,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1560.03","3","NA","2","2","2","1","1","1","6","2","1","NA","874.76","548.09","1","NA","1","NA","1","2","NA","1","180","4","4","2","NA","1","1","1","NA","1","1","NA","NA","NA","1","1","NA","1","1","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63047,"4","2009","32",45438,29234,0,0,,,,,,,,0,0,0,0,0,,2969,,0,0,0,,16204,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","3","2","2","1","2","3","1","6","2","1","NA","889.74","396.98","1","NA","1","NA","1","2","NA","2","152","4","4","4","3","1","1","1","NA","NA","NA","1","1","NA","1","3","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63064,"2","2009","12",67957,52821,0,0,,,,,,,,0,0,0,0,0,,399,,0,279,0,,14857,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","2","2","1","2","2","1","2","4","2","1","NA","874.76","906.79","1","NA","1","NA","1","2","NA","NA","NA","3","NA","4","2","1","1","NA","1","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63079,"1","2009","27",47731,41048,0,0,,,,,,,,0,0,0,0,0,,432,,0,293,0,,6389,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2600.05","3","NA","2","2","2","2","1","1","6","2","1","NA","980.01","835.03","1","NA","1","NA","1","NA","NA","1","140","NA","NA","4","NA","1","1","1","NA","1","1","NA","1","NA","1","1","NA","NA","1","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63096,"4","2009","21",59789,46395,0,0,,,,,,,,0,0,5275,20184,0,,0,,0,146,0,,13248,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","1","2","2","2","1","1","6","2","1","NA","874.76","1079.75","1","NA","1","NA","1","2","7","2","108","2","1","4","NA","1","1","1","NA","NA","NA","1","1","1","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",63109,"4","2009","25",59360,49820,0,0,,,,,,,,0,0,0,0,0,,220,,0,737,0,,8804,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","1","1","1","4","1","1","NA","874.76","403.53","1","NA","1","NA","1","1","NA","2","170","4","4","3","NA","1","1","1","1","NA","NA","NA","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
