"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RX030","rl010","rl010_f","rl020","rl020_f","rl030","rl030_f","rl040","rl040_f","rl050","rl050_f","rl060","rl060_f","rl070","rl070_f","RX020","RX010"
"2004","SE",842522,767.809364548495,"2",1938,"2","1","4","2","13","NA",84252,,,,,,,,,,,,,,,65,66
"2004","SE",842523,767.809364548495,"3",1974,"1","1","4","2","NA","NA",84252,,,,,,,,,,,,,,,29,30
"2004","SE",842661,767.809364548495,"2",1962,"1","1","4","2","13","3",84266,,,,,,,,,,,,,,,41,41
"2004","SE",842662,767.809364548495,"2",1988,"1","1","3","2","13","NA",84266,,,,,,,,,,,,,,,15,15
"2004","SE",842663,767.809364548495,"3",1989,"2","1","1","2","13","1",84266,,,,,,,,,,,,,,,14,14
"2004","SE",843061,767.809364548495,"3",1984,"2","1","4","3","13","NA",84306,,,,,,,,,,,,,,,19,20
"2004","SE",843062,767.809364548495,"1",1944,"1","1","1","3","NA","1",84306,,,,,,,,,,,,,,,59,60
"2004","SE",843063,767.809364548495,"1",1947,"2","1","4","2","NA","3",84306,,,,,,,,,,,,,,,56,56
"2004","SE",843291,767.809364548495,"2",1987,"2","1","4","2","13","NA",84329,,,,,,,,,,,,,,,16,17
"2004","SE",843292,767.809364548495,"1",1947,"2","1","4","2","13","1",84329,,,,,,,,,,,,,,,56,57
"2004","SE",843293,767.809364548495,"3",1934,"1","1","4","3","13","1",84329,,,,,,,,,,,,,,,69,70
"2004","SE",843391,767.809364548495,"2",1954,"2","1","4","4","13","1",84339,,,,,,,,,,,,,,,49,50
"2004","SE",843392,767.809364548495,"3",1988,"1","1","4","4","13","1",84339,,,,,,,,,,,,,,,15,16
"2004","SE",843393,767.809364548495,"4",1993,"2","1","4","2","NA","1",84339,,,,,,,,,,,,,,,10,10
"2004","SE",843491,767.809364548495,"4",1948,"2","1","3","2","NA","1",84349,,,,,,,,,,,,,,,55,55
"2004","SE",843492,767.809364548495,"4",1948,"1","1","4","2","13","5",84349,,,,,,,,,,,,,,,55,56
"2004","SE",843493,767.809364548495,"3",1988,"1","1","4","2","13","1",84349,,,,,,,,,,,,,,,15,15
"2004","SE",843611,767.809364548495,"1",1966,"2","1","1","3","13","3",84361,,,,,,,,,,,,,,,37,37
"2004","SE",843612,767.809364548495,"3",1963,"1","1","4","4","13","3",84361,,,,,,,,,,,,,,,40,40
"2004","SE",843613,767.809364548495,"4",1993,"1","1","4","2","13","1",84361,,,,,,,,,,,,,,,10,11
"2004","SE",843621,767.809364548495,"2",1981,"2","1","3","3","13","1",84362,,,,,,,,,,,,,,,22,22
"2004","SE",843622,767.809364548495,"2",1971,"1","1","1","3","13","1",84362,,,,,,,,,,,,,,,32,32
"2004","SE",843623,767.809364548495,"4",2000,"1","1","2","2","13","1",84362,,,,,,,,,,,,,,,3,4
"2004","SE",843771,767.809364548495,"4",1955,"2","1","3","4","13","3",84377,,,,,,,,,,,,,,,48,48
"2004","SE",843772,767.809364548495,"1",1985,"2","1","3","3","13","NA",84377,,,,,,,,,,,,,,,18,19
"2004","SE",843773,767.809364548495,"1",1983,"1","1","4","3","13","NA",84377,,,,,,,,,,,,,,,20,21
"2004","SE",843961,767.809364548495,"4",1965,"2","1","1","4","13","3",84396,,,,,,,,,,,,,,,38,38
"2004","SE",843962,767.809364548495,"2",1955,"1","1","3","2","13","NA",84396,,,,,,,,,,,,,,,48,49
"2004","SE",843963,767.809364548495,"1",2000,"1","1","3","2","NA","1",84396,,,,,,,,,,,,,,,3,4
"2004","SE",844021,767.809364548495,"3",1987,"1","1","3","4","13","1",84402,,,,,,,,,,,,,,,16,17
"2004","SE",844022,767.809364548495,"1",1951,"1","1","1","2","13","1",84402,,,,,,,,,,,,,,,52,53
"2004","SE",844023,767.809364548495,"2",1953,"2","1","1","3","NA","1",84402,,,,,,,,,,,,,,,50,51
"2004","SE",844041,767.809364548495,"3",1965,"2","1","4","2","13","1",84404,,,,,,,,,,,,,,,38,38
"2004","SE",844042,767.809364548495,"1",1990,"1","1","3","2","13","1",84404,,,,,,,,,,,,,,,13,14
"2004","SE",844043,767.809364548495,"2",1992,"2","1","1","2","13","1",84404,,,,,,,,,,,,,,,11,11
"2004","SE",844211,767.809364548495,"1",1963,"1","1","1","2","13","1",84421,,,,,,,,,,,,,,,40,41
"2004","SE",844212,767.809364548495,"2",1964,"2","1","1","3","13","1",84421,,,,,,,,,,,,,,,39,39
"2004","SE",844213,767.809364548495,"4",1988,"1","1","1","4","NA","NA",84421,,,,,,,,,,,,,,,15,16
"2004","SE",844214,767.809364548495,"1",1992,"2","1","3","3","NA","1",84421,,,,,,,,,,,,,,,11,12
"2004","SE",844401,767.809364548495,"2",1963,"2","1","4","3","13","3",84440,,,,,,,,,,,,,,,40,41
"2004","SE",844402,767.809364548495,"3",1962,"1","1","3","3","NA","1",84440,,,,,,,,,,,,,,,41,42
"2004","SE",844403,767.809364548495,"3",1992,"1","1","4","3","13","3",84440,,,,,,,,,,,,,,,11,12
"2004","SE",844404,767.809364548495,"1",1994,"2","1","1","3","13","1",84440,,,,,,,,,,,,,,,9,9
"2004","SE",844731,767.809364548495,"1",1972,"2","1","1","2","13","1",84473,,,,,,,,,,,,,,,31,32
"2004","SE",844732,767.809364548495,"4",1968,"1","1","3","4","13","1",84473,,,,,,,,,,,,,,,35,35
"2004","SE",844733,767.809364548495,"1",2002,"1","1","1","2","13","1",84473,,,,,,,,,,,,,,,1,2
"2004","SE",844734,767.809364548495,"1",1990,"1","1","1","3","13","1",84473,,,,,,,,,,,,,,,13,13
"2004","SE",844891,767.809364548495,"4",1969,"2","1","2","2","13","1",84489,,,,,,,,,,,,,,,34,35
"2004","SE",844892,767.809364548495,"4",1969,"1","1","1","3","NA","1",84489,,,,,,,,,,,,,,,34,35
"2004","SE",844893,767.809364548495,"3",1999,"1","1","1","3","13","1",84489,,,,,,,,,,,,,,,4,5
"2004","SE",844894,767.809364548495,"3",2001,"1","1","3","2","13","1",84489,,,,,,,,,,,,,,,2,2
"2004","SE",844911,767.809364548495,"2",1968,"1","1","1","2","13","1",84491,,,,,,,,,,,,,,,35,35
"2004","SE",844912,767.809364548495,"2",1970,"2","1","1","2","13","NA",84491,,,,,,,,,,,,,,,33,33
"2004","SE",844913,767.809364548495,"3",1999,"1","1","1","2","13","1",84491,,,,,,,,,,,,,,,4,5
"2004","SE",844914,767.809364548495,"3",2001,"2","1","4","2","13","NA",84491,,,,,,,,,,,,,,,2,2
"2004","SE",844951,767.809364548495,"1",1966,"1","1","4","4","13","1",84495,,,,,,,,,,,,,,,37,37
"2004","SE",844952,767.809364548495,"4",1966,"2","1","4","2","13","3",84495,,,,,,,,,,,,,,,37,38
"2004","SE",844953,767.809364548495,"1",1991,"2","1","4","3","13","NA",84495,,,,,,,,,,,,,,,12,13
"2004","SE",844954,767.809364548495,"4",1994,"1","1","1","2","NA","NA",84495,,,,,,,,,,,,,,,9,9
"2004","SE",845041,767.809364548495,"1",1956,"1","1","4","3","13","3",84504,,,,,,,,,,,,,,,47,48
"2004","SE",845042,767.809364548495,"4",1964,"2","1","4","3","13","1",84504,,,,,,,,,,,,,,,39,39
"2004","SE",845043,767.809364548495,"2",1986,"2","1","1","4","13","1",84504,,,,,,,,,,,,,,,17,18
"2004","SE",845044,767.809364548495,"2",1991,"1","1","1","2","13","1",84504,,,,,,,,,,,,,,,12,13
"2004","SE",845121,767.809364548495,"3",1955,"2","1","4","2","NA","NA",84512,,,,,,,,,,,,,,,48,49
"2004","SE",845122,767.809364548495,"1",1952,"1","1","4","3","13","1",84512,,,,,,,,,,,,,,,51,51
"2004","SE",845123,767.809364548495,"2",1980,"2","1","1","4","13","1",84512,,,,,,,,,,,,,,,23,23
"2004","SE",845124,767.809364548495,"3",1980,"1","1","4","4","13","3",84512,,,,,,,,,,,,,,,23,24
"2004","SE",845191,767.809364548495,"1",1963,"2","1","4","3","13","NA",84519,,,,,,,,,,,,,,,40,41
"2004","SE",845192,767.809364548495,"1",1960,"1","1","1","4","13","1",84519,,,,,,,,,,,,,,,43,43
"2004","SE",845193,767.809364548495,"1",1993,"2","1","4","2","13","NA",84519,,,,,,,,,,,,,,,10,11
"2004","SE",845194,767.809364548495,"3",1993,"2","1","4","3","13","1",84519,,,,,,,,,,,,,,,10,11
"2004","SE",845301,767.809364548495,"4",1949,"2","1","4","2","13","1",84530,,,,,,,,,,,,,,,54,55
"2004","SE",845302,767.809364548495,"2",1942,"1","1","1","2","13","NA",84530,,,,,,,,,,,,,,,61,62
"2004","SE",845303,767.809364548495,"3",1984,"1","1","1","2","NA","NA",84530,,,,,,,,,,,,,,,19,19
"2004","SE",845304,767.809364548495,"1",1987,"1","1","1","2","13","1",84530,,,,,,,,,,,,,,,16,16
"2004","SE",845501,767.809364548495,"4",1987,"1","1","1","3","13","1",84550,,,,,,,,,,,,,,,16,17
"2004","SE",845502,767.809364548495,"4",1961,"1","1","3","2","13","1",84550,,,,,,,,,,,,,,,42,43
"2004","SE",845503,767.809364548495,"1",1962,"2","1","1","2","13","3",84550,,,,,,,,,,,,,,,41,42
"2004","SE",845504,767.809364548495,"1",1991,"1","1","1","4","13","1",84550,,,,,,,,,,,,,,,12,13
"2004","SE",845711,767.809364548495,"1",1986,"2","1","NA","4","13","NA",84571,,,,,,,,,,,,,,,17,18
"2004","SE",845712,767.809364548495,"4",1959,"2","1","1","3","13","1",84571,,,,,,,,,,,,,,,44,45
"2004","SE",845713,767.809364548495,"4",1960,"1","1","4","3","13","1",84571,,,,,,,,,,,,,,,43,43
"2004","SE",845714,767.809364548495,"1",1983,"2","1","3","3","NA","1",84571,,,,,,,,,,,,,,,20,21
"2004","SE",845741,767.809364548495,"1",1970,"2","1","3","4","13","1",84574,,,,,,,,,,,,,,,33,33
"2004","SE",845742,767.809364548495,"4",1964,"1","1","1","4","13","1",84574,,,,,,,,,,,,,,,39,40
"2004","SE",845743,767.809364548495,"1",1993,"1","1","1","4","13","1",84574,,,,,,,,,,,,,,,10,10
"2004","SE",845744,767.809364548495,"2",2000,"1","1","1","2","13","NA",84574,,,,,,,,,,,,,,,3,4
"2004","SE",845761,767.809364548495,"2",1962,"1","1","4","2","13","1",84576,,,,,,,,,,,,,,,41,42
"2004","SE",845762,767.809364548495,"2",1963,"2","1","3","3","13","1",84576,,,,,,,,,,,,,,,40,41
"2004","SE",845763,767.809364548495,"3",1996,"1","1","2","3","13","1",84576,,,,,,,,,,,,,,,7,8
"2004","SE",845764,767.809364548495,"3",1999,"2","1","3","3","NA","NA",84576,,,,,,,,,,,,,,,4,4
"2004","SE",845991,767.809364548495,"3",1959,"1","1","1","2","13","1",84599,,,,,,,,,,,,,,,44,45
"2004","SE",845992,767.809364548495,"2",1970,"2","1","4","3","13","1",84599,,,,,,,,,,,,,,,33,33
"2004","SE",845993,767.809364548495,"2",1990,"2","1","4","4","13","1",84599,,,,,,,,,,,,,,,13,14
"2004","SE",845994,767.809364548495,"2",1994,"1","1","4","2","13","3",84599,,,,,,,,,,,,,,,9,9
"2004","SE",846231,767.809364548495,"4",1950,"2","1","3","2","13","1",84623,,,,,,,,,,,,,,,53,54
"2004","SE",846232,767.809364548495,"2",1947,"1","1","2","2","13","1",84623,,,,,,,,,,,,,,,56,57
"2004","SE",846233,767.809364548495,"1",1980,"1","1","1","2","13","1",84623,,,,,,,,,,,,,,,23,23
"2004","SE",846234,767.809364548495,"3",1987,"2","1","4","4","13","1",84623,,,,,,,,,,,,,,,16,17
"2004","SE",846271,767.809364548495,"1",1974,"1","1","1","3","NA","1",84627,,,,,,,,,,,,,,,29,30
"2004","SE",846272,767.809364548495,"1",1973,"2","1","1","4","NA","1",84627,,,,,,,,,,,,,,,30,30
"2004","SE",846273,767.809364548495,"2",1996,"2","1","4","4","13","1",84627,,,,,,,,,,,,,,,7,8
"2004","SE",846274,767.809364548495,"2",2000,"1","1","1","2","13","1",84627,,,,,,,,,,,,,,,3,3
"2004","SE",846461,767.809364548495,"3",1963,"1","1","4","3","NA","1",84646,,,,,,,,,,,,,,,40,40
"2004","SE",846462,767.809364548495,"2",1964,"2","1","3","3","13","1",84646,,,,,,,,,,,,,,,39,39
"2004","SE",846463,767.809364548495,"3",1988,"1","1","1","3","13","1",84646,,,,,,,,,,,,,,,15,16
"2004","SE",846464,767.809364548495,"4",1992,"2","1","3","3","NA","NA",84646,,,,,,,,,,,,,,,11,11
"2004","SE",846881,767.809364548495,"1",1970,"2","1","3","3","13","3",84688,,,,,,,,,,,,,,,33,33
"2004","SE",846882,767.809364548495,"1",1970,"1","1","3","2","13","3",84688,,,,,,,,,,,,,,,33,33
"2004","SE",846883,767.809364548495,"1",1996,"2","1","1","3","13","1",84688,,,,,,,,,,,,,,,7,8
"2004","SE",846884,767.809364548495,"2",1999,"1","1","1","4","13","NA",84688,,,,,,,,,,,,,,,4,5
"2004","SE",846991,767.809364548495,"1",1955,"2","1","3","3","13","1",84699,,,,,,,,,,,,,,,48,49
"2004","SE",846992,767.809364548495,"1",1951,"1","1","3","3","13","1",84699,,,,,,,,,,,,,,,52,52
"2004","SE",846993,767.809364548495,"1",1989,"2","1","1","2","13","NA",84699,,,,,,,,,,,,,,,14,14
"2004","SE",846994,767.809364548495,"1",1991,"1","1","4","4","13","NA",84699,,,,,,,,,,,,,,,12,13
"2004","SE",847041,767.809364548495,"4",1978,"1","1","1","4","13","NA",84704,,,,,,,,,,,,,,,25,25
"2004","SE",847042,767.809364548495,"1",1979,"2","1","1","2","13","NA",84704,,,,,,,,,,,,,,,24,24
"2004","SE",847043,767.809364548495,"4",2003,"1","1","3","2","NA","1",84704,,,,,,,,,,,,,,,0,0
"2004","SE",847044,767.809364548495,"3",2003,"1","1","1","2","NA","1",84704,,,,,,,,,,,,,,,0,1
"2004","SE",847961,767.809364548495,"4",1964,"2","1","4","2","13","3",84796,,,,,,,,,,,,,,,39,40
"2004","SE",847962,767.809364548495,"3",1956,"1","1","4","3","13","1",84796,,,,,,,,,,,,,,,47,48
"2004","SE",847963,767.809364548495,"2",1987,"2","1","4","2","13","3",84796,,,,,,,,,,,,,,,16,16
"2004","SE",847964,767.809364548495,"2",1991,"2","1","1","3","13","1",84796,,,,,,,,,,,,,,,12,13
"2004","SE",848011,767.809364548495,"3",1966,"2","1","1","2","13","NA",84801,,,,,,,,,,,,,,,37,37
"2004","SE",848012,767.809364548495,"4",1967,"1","1","1","3","13","NA",84801,,,,,,,,,,,,,,,36,37
"2004","SE",848013,767.809364548495,"3",1996,"2","1","4","3","13","1",84801,,,,,,,,,,,,,,,7,8
"2004","SE",848014,767.809364548495,"3",1999,"2","1","1","4","13","1",84801,,,,,,,,,,,,,,,4,4
"2004","SE",848071,767.809364548495,"3",1973,"1","1","4","2","13","1",84807,,,,,,,,,,,,,,,30,31
"2004","SE",848072,767.809364548495,"1",1978,"2","1","4","2","13","1",84807,,,,,,,,,,,,,,,25,25
"2004","SE",848073,767.809364548495,"3",1999,"1","1","4","3","NA","3",84807,,,,,,,,,,,,,,,4,5
"2004","SE",848074,767.809364548495,"1",2002,"1","1","1","2","13","1",84807,,,,,,,,,,,,,,,1,1
"2004","SE",848291,767.809364548495,"3",1967,"1","1","1","2","13","NA",84829,,,,,,,,,,,,,,,36,36
"2004","SE",848292,767.809364548495,"4",1973,"2","1","4","2","13","1",84829,,,,,,,,,,,,,,,30,30
"2004","SE",848293,767.809364548495,"3",2000,"2","1","4","2","NA","1",84829,,,,,,,,,,,,,,,3,3
"2004","SE",848294,767.809364548495,"2",2000,"2","1","3","2","13","1",84829,,,,,,,,,,,,,,,3,3
"2004","SE",848861,767.809364548495,"3",1974,"1","1","4","2","13","1",84886,,,,,,,,,,,,,,,29,29
"2004","SE",848862,767.809364548495,"2",1973,"2","1","1","4","13","NA",84886,,,,,,,,,,,,,,,30,31
"2004","SE",848863,767.809364548495,"1",1996,"2","1","4","2","NA","1",84886,,,,,,,,,,,,,,,7,7
"2004","SE",848864,767.809364548495,"3",2000,"1","1","3","2","NA","1",84886,,,,,,,,,,,,,,,3,3
"2004","SE",848941,767.809364548495,"3",1987,"1","1","4","3","13","3",84894,,,,,,,,,,,,,,,16,17
"2004","SE",848942,767.809364548495,"4",1953,"1","1","1","3","13","NA",84894,,,,,,,,,,,,,,,50,50
"2004","SE",848943,767.809364548495,"3",1954,"2","1","4","2","13","1",84894,,,,,,,,,,,,,,,49,50
"2004","SE",848944,767.809364548495,"1",1984,"2","1","3","2","13","NA",84894,,,,,,,,,,,,,,,19,20
"2004","SE",849081,767.809364548495,"3",1967,"2","1","3","2","13","1",84908,,,,,,,,,,,,,,,36,36
"2004","SE",849082,767.809364548495,"2",1988,"1","1","4","2","NA","1",84908,,,,,,,,,,,,,,,15,16
"2004","SE",849083,767.809364548495,"4",1992,"2","1","1","3","13","1",84908,,,,,,,,,,,,,,,11,12
"2004","SE",849084,767.809364548495,"1",1996,"2","1","1","2","13","NA",84908,,,,,,,,,,,,,,,7,7
"2004","SE",849131,767.809364548495,"2",1979,"1","1","4","2","13","NA",84913,,,,,,,,,,,,,,,24,25
"2004","SE",849132,767.809364548495,"3",1949,"1","1","1","2","NA","1",84913,,,,,,,,,,,,,,,54,54
"2004","SE",849133,767.809364548495,"4",1950,"2","1","3","3","13","1",84913,,,,,,,,,,,,,,,53,54
"2004","SE",849134,767.809364548495,"4",1979,"1","1","4","3","13","1",84913,,,,,,,,,,,,,,,24,25
"2004","SE",849341,767.809364548495,"1",1962,"1","1","1","4","13","1",84934,,,,,,,,,,,,,,,41,41
"2004","SE",849342,767.809364548495,"3",1966,"2","1","3","2","NA","1",84934,,,,,,,,,,,,,,,37,37
"2004","SE",849343,767.809364548495,"3",1990,"1","1","4","4","13","1",84934,,,,,,,,,,,,,,,13,14
"2004","SE",849344,767.809364548495,"3",1993,"1","1","4","3","13","NA",84934,,,,,,,,,,,,,,,10,11
"2004","SE",849921,767.809364548495,"1",1958,"1","1","2","2","13","1",84992,,,,,,,,,,,,,,,45,46
"2004","SE",849922,767.809364548495,"4",1966,"2","1","3","4","13","NA",84992,,,,,,,,,,,,,,,37,38
"2004","SE",849923,767.809364548495,"3",2000,"1","1","4","2","13","1",84992,,,,,,,,,,,,,,,3,4
"2004","SE",849924,767.809364548495,"3",2002,"1","1","1","3","13","1",84992,,,,,,,,,,,,,,,1,2
"2004","SE",849951,767.809364548495,"3",1961,"1","1","4","3","13","1",84995,,,,,,,,,,,,,,,42,43
"2004","SE",849952,767.809364548495,"1",1970,"2","1","3","2","13","5",84995,,,,,,,,,,,,,,,33,34
"2004","SE",849953,767.809364548495,"3",1994,"1","1","1","2","13","NA",84995,,,,,,,,,,,,,,,9,10
"2004","SE",849954,767.809364548495,"1",1997,"2","1","1","4","13","5",84995,,,,,,,,,,,,,,,6,6
"2004","SE",850191,767.809364548495,"3",1958,"2","1","1","4","13","1",85019,,,,,,,,,,,,,,,45,45
"2004","SE",850192,767.809364548495,"3",1984,"1","1","3","2","13","1",85019,,,,,,,,,,,,,,,19,20
"2004","SE",850193,767.809364548495,"3",1995,"2","1","3","2","13","3",85019,,,,,,,,,,,,,,,8,8
"2004","SE",850194,767.809364548495,"2",1997,"2","1","1","2","NA","1",85019,,,,,,,,,,,,,,,6,6
"2004","SE",850371,767.809364548495,"1",1967,"1","1","1","3","13","1",85037,,,,,,,,,,,,,,,36,37
"2004","SE",850372,767.809364548495,"4",1973,"2","1","3","2","13","1",85037,,,,,,,,,,,,,,,30,31
"2004","SE",850373,767.809364548495,"3",2000,"2","1","3","2","13","NA",85037,,,,,,,,,,,,,,,3,4
"2004","SE",850374,767.809364548495,"2",2000,"2","1","3","2","13","1",85037,,,,,,,,,,,,,,,3,4
"2004","SE",850471,767.809364548495,"4",1969,"1","1","4","3","NA","1",85047,,,,,,,,,,,,,,,34,35
"2004","SE",850472,767.809364548495,"2",1967,"2","1","3","2","13","1",85047,,,,,,,,,,,,,,,36,37
"2004","SE",850473,767.809364548495,"4",1997,"2","1","4","2","13","NA",85047,,,,,,,,,,,,,,,6,6
"2004","SE",850474,767.809364548495,"1",1999,"1","1","4","2","13","1",85047,,,,,,,,,,,,,,,4,5
"2004","SE",850501,767.809364548495,"3",1973,"1","1","1","4","13","NA",85050,,,,,,,,,,,,,,,30,31
"2004","SE",850502,767.809364548495,"2",1978,"2","1","1","2","13","1",85050,,,,,,,,,,,,,,,25,25
"2004","SE",850503,767.809364548495,"4",1999,"1","1","4","3","NA","1",85050,,,,,,,,,,,,,,,4,5
"2004","SE",850504,767.809364548495,"1",2002,"1","1","2","2","NA","NA",85050,,,,,,,,,,,,,,,1,2
"2004","SE",850721,767.809364548495,"4",1982,"1","1","3","3","13","NA",85072,,,,,,,,,,,,,,,21,22
"2004","SE",850722,767.809364548495,"4",1957,"2","1","1","3","NA","3",85072,,,,,,,,,,,,,,,46,47
"2004","SE",850723,767.809364548495,"3",1956,"1","1","1","2","13","1",85072,,,,,,,,,,,,,,,47,47
"2004","SE",850724,767.809364548495,"1",1982,"1","1","3","2","13","3",85072,,,,,,,,,,,,,,,21,22
"2004","SE",850861,767.809364548495,"2",1973,"1","1","3","3","13","3",85086,,,,,,,,,,,,,,,30,30
"2004","SE",850862,767.809364548495,"2",1978,"2","1","1","4","13","1",85086,,,,,,,,,,,,,,,25,25
"2004","SE",850863,767.809364548495,"3",1999,"1","1","4","4","13","3",85086,,,,,,,,,,,,,,,4,5
"2004","SE",850864,767.809364548495,"3",2002,"1","1","1","2","13","1",85086,,,,,,,,,,,,,,,1,1
"2004","SE",851221,767.809364548495,"1",1959,"2","1","1","2","13","1",85122,,,,,,,,,,,,,,,44,45
"2004","SE",851222,767.809364548495,"3",1952,"1","1","4","2","13","NA",85122,,,,,,,,,,,,,,,51,51
"2004","SE",851223,767.809364548495,"2",1986,"1","1","1","2","13","3",85122,,,,,,,,,,,,,,,17,18
"2004","SE",851224,767.809364548495,"3",1988,"2","1","1","3","13","1",85122,,,,,,,,,,,,,,,15,15
"2004","SE",851281,767.809364548495,"4",1963,"2","1","4","2","13","1",85128,,,,,,,,,,,,,,,40,40
"2004","SE",851282,767.809364548495,"2",1966,"1","1","1","2","13","1",85128,,,,,,,,,,,,,,,37,38
"2004","SE",851283,767.809364548495,"1",1991,"2","1","4","2","13","NA",85128,,,,,,,,,,,,,,,12,13
"2004","SE",851284,767.809364548495,"1",1999,"2","1","1","2","13","3",85128,,,,,,,,,,,,,,,4,5
"2004","SE",851351,767.809364548495,"1",1970,"2","1","4","3","13","1",85135,,,,,,,,,,,,,,,33,34
"2004","SE",851352,767.809364548495,"3",1968,"1","1","4","2","13","1",85135,,,,,,,,,,,,,,,35,35
"2004","SE",851353,767.809364548495,"3",1995,"1","1","4","2","13","3",85135,,,,,,,,,,,,,,,8,9
"2004","SE",851354,767.809364548495,"3",1999,"1","1","4","2","NA","NA",85135,,,,,,,,,,,,,,,4,4
"2004","SE",851551,767.809364548495,"1",1983,"2","1","4","2","NA","1",85155,,,,,,,,,,,,,,,20,21
"2004","SE",851552,767.809364548495,"2",1958,"2","1","1","3","NA","NA",85155,,,,,,,,,,,,,,,45,46
"2004","SE",851553,767.809364548495,"4",1979,"2","1","1","2","13","NA",85155,,,,,,,,,,,,,,,24,24
"2004","SE",851554,767.809364548495,"2",2000,"2","1","4","3","13","1",85155,,,,,,,,,,,,,,,3,4
"2004","SE",851661,767.809364548495,"1",1955,"1","1","3","2","13","NA",85166,,,,,,,,,,,,,,,48,49
"2004","SE",851662,767.809364548495,"3",1960,"2","1","4","2","13","1",85166,,,,,,,,,,,,,,,43,43
"2004","SE",851663,767.809364548495,"4",1992,"1","1","4","3","13","3",85166,,,,,,,,,,,,,,,11,12
"2004","SE",851664,767.809364548495,"1",1994,"2","1","4","3","13","NA",85166,,,,,,,,,,,,,,,9,10
"2004","SE",851691,767.809364548495,"4",1952,"1","1","1","2","13","NA",85169,,,,,,,,,,,,,,,51,52
"2004","SE",851692,767.809364548495,"1",1961,"2","1","4","2","NA","NA",85169,,,,,,,,,,,,,,,42,43
"2004","SE",851693,767.809364548495,"2",1985,"1","1","1","2","13","1",85169,,,,,,,,,,,,,,,18,19
"2004","SE",851694,767.809364548495,"2",1989,"2","1","1","2","13","1",85169,,,,,,,,,,,,,,,14,15
"2004","SE",851721,767.809364548495,"3",1960,"1","1","3","3","NA","1",85172,,,,,,,,,,,,,,,43,43
"2004","SE",851722,767.809364548495,"3",1964,"2","1","4","2","13","1",85172,,,,,,,,,,,,,,,39,39
"2004","SE",851723,767.809364548495,"2",1987,"2","1","4","3","NA","1",85172,,,,,,,,,,,,,,,16,17
"2004","SE",851724,767.809364548495,"2",1996,"1","1","4","3","13","3",85172,,,,,,,,,,,,,,,7,7
"2004","SE",852061,767.809364548495,"4",1952,"1","1","2","3","13","1",85206,,,,,,,,,,,,,,,51,52
"2004","SE",852062,767.809364548495,"2",1968,"2","1","4","2","13","1",85206,,,,,,,,,,,,,,,35,36
"2004","SE",852063,767.809364548495,"1",1992,"2","1","4","2","NA","3",85206,,,,,,,,,,,,,,,11,12
"2004","SE",852064,767.809364548495,"1",1997,"1","1","1","3","NA","1",85206,,,,,,,,,,,,,,,6,7
"2004","SE",852171,767.809364548495,"2",1965,"1","1","4","4","13","1",85217,,,,,,,,,,,,,,,38,38
"2004","SE",852172,767.809364548495,"4",1966,"2","1","4","2","13","3",85217,,,,,,,,,,,,,,,37,38
"2004","SE",852173,767.809364548495,"1",1991,"1","1","1","4","13","1",85217,,,,,,,,,,,,,,,12,12
"2004","SE",852174,767.809364548495,"2",1994,"2","1","4","3","13","3",85217,,,,,,,,,,,,,,,9,9
"2004","SE",852291,767.809364548495,"1",1972,"2","1","1","2","13","1",85229,,,,,,,,,,,,,,,31,32
"2004","SE",852292,767.809364548495,"1",1968,"1","1","4","3","13","1",85229,,,,,,,,,,,,,,,35,35
"2004","SE",852293,767.809364548495,"3",2002,"1","1","4","3","13","1",85229,,,,,,,,,,,,,,,1,2
"2004","SE",852294,767.809364548495,"2",1990,"1","1","4","2","13","1",85229,,,,,,,,,,,,,,,13,13
"2004","SE",852431,767.809364548495,"4",1952,"1","1","4","2","13","1",85243,,,,,,,,,,,,,,,51,51
"2004","SE",852432,767.809364548495,"3",1961,"2","1","1","2","13","1",85243,,,,,,,,,,,,,,,42,43
"2004","SE",852433,767.809364548495,"1",1985,"1","1","3","2","13","1",85243,,,,,,,,,,,,,,,18,19
"2004","SE",852434,767.809364548495,"2",1989,"2","1","4","3","13","3",85243,,,,,,,,,,,,,,,14,15
"2004","SE",852451,767.809364548495,"4",1962,"1","1","1","4","13","1",85245,,,,,,,,,,,,,,,41,41
"2004","SE",852452,767.809364548495,"1",1964,"2","1","1","2","13","1",85245,,,,,,,,,,,,,,,39,39
"2004","SE",852453,767.809364548495,"4",1987,"1","1","1","3","13","NA",85245,,,,,,,,,,,,,,,16,17
"2004","SE",852454,767.809364548495,"1",1989,"1","1","3","3","13","3",85245,,,,,,,,,,,,,,,14,15
"2004","SE",852671,767.809364548495,"2",1967,"1","1","1","2","13","1",85267,,,,,,,,,,,,,,,36,37
"2004","SE",852672,767.809364548495,"1",1963,"2","1","1","2","13","1",85267,,,,,,,,,,,,,,,40,40
"2004","SE",852673,767.809364548495,"1",1995,"1","1","4","3","NA","1",85267,,,,,,,,,,,,,,,8,8
"2004","SE",852674,767.809364548495,"2",1998,"2","1","3","2","13","1",85267,,,,,,,,,,,,,,,5,5
"2004","SE",852811,767.809364548495,"1",1968,"1","1","3","4","NA","1",85281,,,,,,,,,,,,,,,35,36
"2004","SE",852812,767.809364548495,"2",1972,"2","1","4","3","13","1",85281,,,,,,,,,,,,,,,31,31
