"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","SE",802052,683.532423208191,"1307.565","1","2012","39","2",1992,"2","1","3","SE","2","NA","3","2","NA","2","2","NA","3","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","NA","NA","2","NA",193,0,2593,0,0,0,1,797,0,0,0,0,0,0,0,2096,1,"9.0298",19,80205,"2","2","NA","6"
"2012","SE",802053,683.532423208191,"973.1522","1","2012","18","2",1989,"1","1","3","SE","1","3","5","6","NA","1","1","NA","3","7","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA",0,664,4284,151,0,16256,1,0,0,0,0,0,0,0,0,2266,1,"9.0298",22,80205,"2","2","2","NA"
"2012","SE",802331,683.532423208191,"951.7187","2","2012","35","2",1965,"2","5","1","SE","2","NA","5","1","NA","1","NA","1","3","2","NA","NA","q","NA","NA","NA","2","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",0,0,18364,0,0,3346,1,67,0,0,0,0,0,0,0,0,1,"9.0298",46,80233,"2","2","1","NA"
"2012","SE",802361,683.532423208191,"973.1522","4","2012","18","2",1949,"1","2","3","SE","2","NA","3","7","NA","NA","NA","NA","3","8","40","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",7,0,0,0,0,5851,1,0,0,10046,0,20611,0,0,0,0,1,"9.0298",62,80236,"2","2","NA","NA"
"2012","SE",802362,683.532423208191,"NA","3","2012","17","3",1953,"2","5","2","SE","2","NA","3","1","NA","NA","NA","NA","3","5","43","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",0,399,47862,28,0,7903,1,0,899,0,0,0,0,0,0,0,1,"9.0298",58,80236,"3","7","1","NA"
"2012","SE",802363,683.532423208191,"1108.146","1","2012","24","1",1986,"1","1","1","SE","2","NA","5","2","NA","1","NA","NA","3","3","37","NA","b-e","NA","NA","NA","NA","NA","NA","NA","NA","5","2","NA","2","NA","NA","NA",52,0,3893,2,0,46,1,0,0,0,0,0,0,0,0,360,1,"9.0298",25,80236,"2","2","2","NA"
"2012","SE",802391,683.532423208191,"1362.271","1","2012","15","3",1979,"2","1","2","SE","2","NA","5","2","NA","2","NA","NA","3","3","40","NA","a","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,323,0,0,0,1,0,0,37,0,0,0,0,0,0,1,"9.0298",32,80239,"2","6","NA","2"
"2012","SE",802392,683.532423208191,"950.0297","3","2012","53","2",1966,"1","1","3","SE","2","NA","5","1","NA","NA","NA","NA","3","3","NA","20","NA","NA","3","NA","1","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",0,0,39024,1406,0,0,1,609,0,0,0,0,0,0,0,0,1,"9.0298",45,80239,"2","NA","2","NA"
"2012","SE",802481,683.532423208191,"1033.63","3","2012","23","1",1961,"2","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","0 - 1","10","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",94,0,57894,0,0,7083,1,0,0,0,0,0,0,0,0,0,1,"9.0298",50,80248,"2","2","2","NA"
"2012","SE",802482,683.532423208191,"1307.565","3","2012","30","2",1960,"1","2","1","SE","2","NA","3","1","NA","NA","NA","NA","3","5","50","NA","i","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA",0,0,60534,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",51,80248,"3","6","2","NA"
"2012","SE",802521,683.532423208191,"1168.482","3","2012","13","4",1965,"2","2","3","SE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","NA","q","NA","NA","1","2","NA","NA","NA","NA","NA","2","NA","NA","3","NA","NA",0,0,37350,12,0,8177,1,0,0,0,0,0,0,0,0,0,1,"9.0298",46,80252,"3","2","NA","NA"
"2012","SE",802591,683.532423208191,"951.7187","2","2012","10","4",1975,"1","2","3","SE","2","NA","3","2","NA","NA","1","1","3","3","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","3","NA","NA","1","NA",0,0,3905,0,0,0,1,0,0,0,154,0,0,0,0,0,1,"9.0298",36,80259,"3","6","1","NA"
"2012","SE",802592,683.532423208191,"NA","2","2012","39","3",1965,"2","1","1","SE","2","4","3","1","NA","1","NA","NA","3","3","22","NA","q","NA","NA","1","2","NA","NA","NA","NA","3","2","3","2","NA","NA","NA",0,0,15308,10,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",46,80259,"2","6","2","NA"
"2012","SE",802631,683.532423208191,"NA","3","2012","19","1",1979,"1","1","3","SE","2","NA","3","1","NA","NA","NA","NA","3","8","45","NA","l-n","NA","NA","NA","2","NA","NA","NA","NA","2","NA","3","2","NA","2","NA",0,0,36150,0,0,672,1,0,0,0,0,0,0,599,0,0,1,"9.0298",32,80263,"2","2","1","NA"
"2012","SE",802632,683.532423208191,"1316.523","1","2012","14","1",1978,"2","1","3","SE","2","NA","2","10","NA","1","2","NA","3","9","30","NA","NA","NA","NA","1","1","NA","NA","NA","NA","2","NA","2","NA","NA","2","NA",2289,0,17138,0,0,0,1,0,0,0,5971,0,0,1103,0,0,1,"9.0298",33,80263,"2","6","NA","7"
"2012","SE",802641,683.532423208191,"1139.544","3","2012","11","1",1959,"1","2","1","SE","2","NA","3","1","NA","NA","NA","NA","3","7","NA","NA","g","NA","NA","1","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",5,0,35634,21,0,8359,1,399,11401,0,0,0,0,0,0,0,1,"9.0298",52,80264,"3","3","1","NA"
"2012","SE",802642,683.532423208191,"951.7187","4","2012","27","4",1958,"2","2","1","SE","2","NA","5","1","NA","1","NA","NA","3","2","40","NA","NA","NA","13","1","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",0,332,40509,0,0,6514,1,0,0,0,0,0,0,0,0,0,1,"9.0298",53,80264,"2","2","2","NA"
"2012","SE",802643,683.532423208191,"1108.146","1","2012","19","2",1990,"1","1","1","SE","2","3","3","2","NA","2","1","NA","3","5","NA","NA","p","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",25,664,6401,0,0,25094,1,0,0,0,0,0,0,0,0,0,1,"9.0298",21,80264,"2","7","NA","NA"
"2012","SE",802721,683.532423208191,"1307.565","1","2012","18","3",1968,"2","2","3","SE","2","NA","3","2","NA","NA","NA","NA","3","5","40","NA","l-n","NA","11","NA","2","NA","NA","NA","NA","3","2","NA","2","NA","1","NA",0,133,30528,0,0,8739,1,0,0,0,0,0,0,401,0,0,1,"9.0298",43,80272,"2","2","NA","NA"
"2012","SE",802722,683.532423208191,"NA","1","2012","40","2",1992,"2","1","1","SE","1","NA","2","6","NA","2","2","1","NA",,"40","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","1","NA",11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10608,1,"9.0298",19,80272,"2","6","NA","NA"
"2012","SE",802723,683.532423208191,"1362.271","2","2012","40","2",1989,"1","1","1","Other","2","NA","NA","6","NA","NA","NA","NA","NA","5","32","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",0,0,0,0,0,0,1,691,0,0,0,0,0,0,0,21407,1,"9.0298",22,80272,"3","2","1","NA"
"2012","SE",803031,683.532423208191,"NA","3","2012","14","3",1974,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","7","40","2","f","NA","13","1","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,1329,35917,0,0,12948,1,0,0,0,0,0,0,938,0,0,1,"9.0298",37,80303,"2","6","NA","NA"
"2012","SE",803111,683.532423208191,"950.0297","3","2012","19","2",1949,"2","2","3","SE","2","NA","5","7","NA","1","2","NA","3","5","40","NA","NA","NA","3","NA","2","NA","NA","NA","NA","2","NA","2","2","NA","2","NA",0,133,0,0,0,0,1,0,0,0,0,20356,0,0,0,0,1,"9.0298",62,80311,"2","2","1","NA"
"2012","SE",803112,683.532423208191,"NA","3","2012","16","1",1955,"1","5","1","SE","2","NA","2","8","NA","1","NA","NA","3","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","NA","NA","NA","NA",0,0,0,0,0,7765,1,0,0,0,0,0,0,0,10213,0,1,"9.0298",56,80311,"3","2","NA","NA"
"2012","SE",803113,683.532423208191,"1575.675","1","2012","17","3",1988,"1","1","1","SE","2","NA","5","2","NA","1","NA","NA","3","5","NA","NA","q","NA","NA","NA","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,13373,0,0,20131,1,1218,0,0,0,0,0,0,0,0,1,"9.0298",23,80311,"3","2","NA","8"
"2012","SE",803411,683.532423208191,"NA","3","2012","12","4",1962,"1","1","1","SE","2","NA","5","1","NA","NA","NA","NA","1","5","40","15","h","NA","13","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1124,0,56587,0,0,6521,1,0,0,0,0,0,0,0,0,0,1,"9.0298",49,80341,"2","6","2","NA"
"2012","SE",803412,683.532423208191,"1362.271","2","2012","NA","2",1962,"2","1","3","SE","2","NA","2","2","NA","NA","NA","NA","3","5","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",0,0,28374,0,0,4469,1,0,0,0,0,0,0,0,0,0,1,"9.0298",49,80341,"3","6","2","NA"
"2012","SE",803413,683.532423208191,"1108.146","2","2012","10","4",1994,"2","1","1","SE","2","NA","2","6","NA","2","2","NA","2",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",0,0,0,0,0,1005,1,399,0,0,0,0,0,0,0,0,1,"9.0298",17,80341,"2","6","2","NA"
"2012","SE",803581,683.532423208191,"NA","1","2012","56","1",1991,"2","1","1","Other","2","NA","2","6","NA","1","NA","NA","2",,"NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","1","1","2","NA","2","NA",0,0,9136,0,0,1281,1,399,0,0,0,0,0,0,0,2606,1,"9.0298",20,80358,"2","5","NA","NA"
"2012","SE",803582,683.532423208191,"1268.241","4","2012","33","3",1962,"2","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","3","40","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","1","NA","2","NA","2","NA",0,0,27536,54,0,7759,1,664,0,0,0,0,0,0,0,0,1,"9.0298",49,80358,"2","6","NA","NA"
"2012","SE",803591,683.532423208191,"1108.146","3","2012","15","3",1992,"1","1","1","SE","1","NA","3","6","NA","1","NA","2","NA",,"38","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","NA","NA","NA","NA","1",18,1329,612,0,0,0,1,0,0,0,0,0,0,0,0,3465,1,"9.0298",19,80359,"3","6","1","NA"
"2012","SE",803592,683.532423208191,"NA","2","2012","31","2",1961,"1","1","1","SE","1","NA","3","1","NA","NA","NA","NA","3","9","55","NA","l-n","NA","13","NA","1","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",0,0,32685,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",50,80359,"2","7","1","NA"
"2012","SE",803593,683.532423208191,"NA","4","2012","14","3",1957,"1","1","2","SE","2","NA","5","1","NA","1","2","NA","3","2","60","NA","b-e","NA","NA","1","1","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA",0,498,44856,0,0,6253,1,532,0,0,0,0,0,0,0,0,1,"9.0298",54,80359,"3","2","NA","NA"
"2012","SE",803971,683.532423208191,"1575.675","1","2012","14","2",1966,"2","2","NA","SE","2","NA","3","2","NA","1","NA","NA","3","9","NA","NA","g","NA","13","1","NA","NA","NA","NA","NA","1","NA","NA","2","NA","1","NA",0,1196,23855,0,0,4672,1,997,0,0,0,0,0,0,0,0,1,"9.0298",45,80397,"2","2","NA","7"
"2012","SE",803972,683.532423208191,"1362.271","1","2012","15","3",1949,"1","2","1","SE","2","NA","2","7","NA","1","NA","NA","3","8","40","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1","1","3","NA","NA","NA","NA",0,0,0,0,0,2214,1,0,0,5983,0,24226,0,0,0,0,1,"9.0298",62,80397,"2","5","2","NA"
"2012","SE",804131,683.532423208191,"NA","3","2012","21","4",1974,"1","2","1","SE","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","NA","NA","NA","NA","1","1","2","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",0,0,29889,481,0,7588,1,0,0,0,0,0,0,0,0,0,1,"9.0298",37,80413,"2","2","1","NA"
"2012","SE",804141,683.532423208191,"973.1522","3","2012","12","2",1964,"1","2","1","SE","2","NA","3","1","NA","NA","NA","NA","1","5","55","NA","NA","NA","4","1","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",0,0,41900,30,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",47,80414,"2","2","NA","NA"
"2012","SE",804142,683.532423208191,"1099.165","1","2012","18","4",1974,"2","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","p","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,39844,0,0,4693,1,0,0,0,0,0,0,0,0,0,1,"9.0298",37,80414,"3","2","NA","NA"
"2012","SE",804231,683.532423208191,"1268.241","2","2012","39","4",1961,"2","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","3","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA",61,1196,32651,0,0,13074,1,0,0,0,0,0,0,0,0,0,1,"9.0298",50,80423,"2","6","2","NA"
"2012","SE",804232,683.532423208191,"951.7187","2","2012","26","2",1955,"1","2","1","EU","2","NA","4","1","NA","NA","NA","NA","3","2","40","NA","NA","NA","4","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,29020,127,0,0,1,233,486,0,0,0,0,819,0,0,1,"9.0298",56,80423,"2","6","NA","NA"
"2012","SE",804233,683.532423208191,"1099.165","2","2012","NA","2",1993,"1","1","1","SE","2","NA","2","6","NA","2","NA","NA","NA",,"NA","NA","NA","3","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA",0,0,973,0,0,0,1,1329,19,0,0,0,0,0,0,109,1,"9.0298",18,80423,"2","2","NA","2"
"2012","SE",804241,683.532423208191,"1139.544","4","2012","29","2",1977,"2","1","1","SE","2","NA","4","3","NA","2","2","NA","3","0 - 1","NA","NA","i","NA","NA","2","2","NA","NA","NA","NA","2","NA","3","1","NA","2","NA",0,296,0,0,0,0,1,0,701,0,0,0,0,0,0,0,1,"9.0298",34,80424,"2","7","1","NA"
"2012","SE",804242,683.532423208191,"1139.544","3","2012","13","2",1976,"1","1","1","SE","2","NA","2","1","NA","NA","NA","NA","3","7","40","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","2","NA",0,0,18756,0,0,2190,1,861,0,0,4984,0,0,167,0,0,1,"9.0298",35,80424,"3","2","1","NA"
"2012","SE",804351,683.532423208191,"NA","4","2012","17","2",1973,"1","2","3","SE","2","NA","5","3","NA","NA","NA","NA","3","3","NA","NA","i","NA","13","NA","NA","NA","NA","NA","NA","3","NA","2","2","NA","NA","NA",0,0,19989,85,77,6915,1,399,0,0,0,0,0,0,0,0,1,"9.0298",38,80435,"3","2","NA","NA"
"2012","SE",804352,683.532423208191,"NA","3","2012","26","4",1973,"2","2","1","SE","NA","3","3","1","NA","NA","NA","NA","3","0 - 1","30","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",0,0,0,0,0,7255,1,0,0,0,0,0,0,0,0,0,1,"9.0298",38,80435,"3","7","1","NA"
"2012","SE",804371,683.532423208191,"973.1522","4","2012","46","3",1973,"1","1","3","SE","2","NA","5","1","NA","NA","NA","NA","3","3","40","NA","b-e","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",0,532,30565,0,0,1878,1,399,0,0,0,0,0,0,0,0,1,"9.0298",38,80437,"3","2","NA","NA"
"2012","SE",804372,683.532423208191,"950.0297","3","2012","27","1",1973,"2","1","3","SE","2","NA","3","2","NA","NA","NA","NA","3","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","NA","NA","2","NA",18,155,24265,0,0,0,1,487,0,0,0,0,0,0,0,0,1,"9.0298",38,80437,"2","6","2","NA"
"2012","SE",804431,683.532423208191,"NA","3","2012","19","4",1948,"1","2","1","SE","2","NA","3","5","NA","NA","2","NA","3","6","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",52,1329,454,0,0,4213,1,700,0,0,20621,0,0,0,0,0,1,"9.0298",63,80443,"3","2","NA","1"
"2012","SE",804432,683.532423208191,"1575.675","1","2012","15","3",1945,"2","2","1","SE","2","NA","5","7","NA","1","NA","NA","1","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",0,266,92,0,0,0,1,0,92,0,0,41825,0,0,0,0,1,"9.0298",66,80443,"2","2","NA","NA"
"2012","SE",804433,683.532423208191,"1362.271","4","2012","30","2",1991,"1","1","3","Other","2","NA","3","NA","NA","1","2","NA","3",,"NA","NA","i","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",0,0,11,0,0,6283,1,664,0,0,0,0,0,0,0,1424,1,"9.0298",20,80443,"2","2","1","NA"
"2012","SE",804481,683.532423208191,"NA","1","2012","16","4",1963,"2","1","3","SE","2","NA","3","2","NA","NA","NA","NA","3","5","40","NA","o","NA","13","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","2","NA",0,0,46035,70,0,1172,1,997,0,0,0,0,0,0,0,0,1,"9.0298",48,80448,"2","2","1","7"
"2012","SE",804483,683.532423208191,"1033.63","1","2012","18","4",1956,"1","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","q","NA","9","1","NA","NA","NA","NA","NA","2","1","NA","2","NA","NA","NA",0,0,55823,0,0,0,1,664,-5909,0,0,0,0,1795,0,0,1,"9.0298",55,80448,"3","2","NA","NA"
"2012","SE",804781,683.532423208191,"NA","2","2012","14","3",1993,"1","1","3","SE","2","NA","2","6","NA","NA","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","1","NA","NA","NA",0,0,3201,0,0,5180,1,122,0,0,0,0,0,0,0,0,1,"9.0298",18,80478,"2","2","2","1"
"2012","SE",804782,683.532423208191,"NA","4","2012","26","1",1958,"1","2","2","EU","2","NA","3","3","NA","NA","2","NA","3","8","NA","NA","i","NA","13","NA","NA","NA","NA","NA","NA","2","2","2","2","NA","NA","NA",0,0,0,0,0,120,1,797,33784,0,0,0,0,0,0,0,1,"9.0298",53,80478,"2","2","NA","NA"
"2012","SE",804783,683.532423208191,"1108.146","3","2012","16","4",1961,"2","5","2","SE","1","NA","5","1","NA","1","2","NA","3","2","20","NA","j","NA","12","2","2","NA","NA","NA","NA","NA","NA","NA","2","3","NA","1",0,0,25293,50,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",50,80478,"2","7","2","NA"
"2012","SE",804881,683.532423208191,"1268.241","2","2012","11","1",1976,"1","1","3","SE","2","NA","2","1","NA","1","NA","NA","3","8","30","NA","NA","NA","NA","1","1","NA","NA","NA","NA","3","2","3","NA","NA","2","NA",0,0,26737,76,0,1046,1,0,0,2082,0,0,0,0,0,0,1,"9.0298",35,80488,"2","3","NA","NA"
"2012","SE",804882,683.532423208191,"1139.544","4","2012","17","1",1931,"2","4","1","SE","2","NA","1","7","NA","1","1","NA","NA",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",0,0,0,0,0,9742,1,0,0,0,0,7557,0,0,0,0,1,"9.0298",80,80488,"2","6","2","NA"
"2012","SE",804883,683.532423208191,"1139.544","3","2012","23","3",1955,"2","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","5","45","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","3","NA","6","NA","NA",0,0,51974,313,0,11139,1,797,-366,0,0,0,0,0,0,0,1,"9.0298",56,80488,"2","3","2","10"
"2012","SE",804941,683.532423208191,"1033.63","3","2012","41","2",1952,"1","2","2","SE","2","NA","5","1","NA","NA","NA","NA","3","4","45","NA","o","NA","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","6",0,1329,42589,0,0,8044,1,0,0,0,0,0,0,0,0,0,1,"9.0298",59,80494,"2","2","NA","8"
"2012","SE",804942,683.532423208191,"1307.565","3","2012","17","4",1955,"2","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","3","40","5","q","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",0,266,31524,0,0,8903,1,0,0,0,0,0,0,0,0,0,1,"9.0298",56,80494,"3","6","NA","NA"
"2012","SE",804943,683.532423208191,"1268.241","2","2012","18","4",1991,"2","1","1","SE","2","NA","3","5","NA","NA","NA","NA","3",,"NA","NA","NA","NA","11","1","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",0,0,15788,0,0,5604,1,0,0,0,0,0,0,0,0,0,1,"9.0298",20,80494,"2","5","NA","NA"
"2012","SE",805001,683.532423208191,"NA","1","2012","16","2",1991,"2","1","1","SE","2","5","2","6","NA","NA","NA","NA","NA",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",0,0,3656,0,0,0,1,0,3656,0,0,0,0,0,0,2048,1,"9.0298",20,80500,"3","2","2","7"
"2012","SE",805002,683.532423208191,"1099.165","4","2012","19","3",1963,"2","1","1","SE","2","NA","5","2","NA","NA","NA","NA","3","2","30","NA","q","NA","13","1","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,0,0,0,13941,1,0,0,0,40669,0,0,0,0,0,1,"9.0298",48,80500,"3","2","1","9"
"2012","SE",805003,683.532423208191,"NA","3","2012","25","4",1967,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","2","NA","NA","l-n","NA","NA","2","2","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",0,664,24009,0,0,5424,1,0,0,0,0,0,0,0,0,0,1,"9.0298",44,80500,"3","2","1","NA"
"2012","SE",805091,683.532423208191,"NA","2","2012","9","3",1979,"2","1","1","SE","1","NA","5","2","NA","1","2","NA","NA","2","40","NA","l-n","NA","NA","1","NA","NA","NA","NA","NA","2","2","NA","NA","NA","2","NA",0,0,10514,0,0,0,1,0,0,0,0,0,0,3402,0,0,1,"9.0298",32,80509,"3","NA","NA","NA"
"2012","SE",805092,683.532423208191,"NA","4","2012","20","1",1966,"1","1","1","SE","2","NA","4","4","NA","1","NA","NA","3","3","40","NA","i","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",540,0,17015,0,0,0,1,0,-2812,0,0,0,0,588,0,1676,1,"9.0298",45,80509,"3","7","NA","NA"
"2012","SE",805231,683.532423208191,"1309.699","2","2012","29","4",1964,"2","2","3","SE","2","NA","5","2","NA","NA","NA","NA","3","5","39","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",0,0,26006,2868,2294,3959,1,288,0,0,0,0,0,0,0,0,1,"9.0298",47,80523,"3","7","NA","NA"
"2012","SE",805691,683.532423208191,"NA","1","2012","12","2",1966,"2","1","3","SE","2","NA","3","1","NA","NA","NA","NA","3","5","40","NA","NA","NA","13","1","1","NA","NA","NA","NA","2","1","3","NA","NA","NA","NA",0,0,47481,0,0,6778,1,0,6,0,0,0,0,0,0,0,1,"9.0298",45,80569,"3","2","2","NA"
"2012","SE",805692,683.532423208191,"NA","3","2012","35","3",1949,"1","5","2","SE","2","NA","3","1","NA","NA","NA","NA","3","8","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA",126,0,33158,0,0,0,1,432,0,0,0,0,0,0,0,0,1,"9.0298",62,80569,"2","6","NA","1"
"2012","SE",805741,683.532423208191,"1099.165","3","2012","68","2",1961,"2","2","1","SE","2","NA","3","2","NA","NA","NA","NA","3","2","8","3","l-n","NA","7","1","2","NA","NA","NA","NA","3","2","NA","2","NA","2","NA",0,0,17902,0,0,5468,1,0,12612,0,0,0,0,0,0,0,1,"9.0298",50,80574,"3","2","2","NA"
"2012","SE",805742,683.532423208191,"1309.699","4","2012","16","4",1956,"1","1","1","SE","2","NA","2","1","NA","NA","NA","NA","3","7","NA","NA","b-e","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",0,0,40672,294,0,15347,1,925,0,0,0,0,0,0,0,0,1,"9.0298",55,80574,"3","6","2","NA"
"2012","SE",805743,683.532423208191,"1168.482","4","2012","24","4",1993,"2","1","3","SE","2","NA","2","2","NA","2","NA","NA","NA","5","NA","NA","g","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","2","NA",5451,221,1600,0,0,0,1,0,0,0,0,0,0,0,0,631,1,"9.0298",18,80574,"2","6","NA","NA"
"2012","SE",805851,683.532423208191,"NA","1","2012","15","2",1974,"1","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","8","NA","NA","NA","NA","3","NA","2","NA","NA","NA","NA","NA","1","3","NA","NA","2","NA",0,0,50581,0,0,2151,1,1329,0,0,0,0,0,0,0,0,1,"9.0298",37,80585,"3","2","NA","NA"
"2012","SE",806081,683.532423208191,"NA","1","2012","22","2",1962,"1","1","1","SE","2","NA","3","3","NA","NA","NA","NA","2","0 - 1","65","NA","b-e","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,0,39686,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",49,80608,"2","2","2","NA"
"2012","SE",806082,683.532423208191,"1033.63","2","2012","34","1",1962,"2","2","3","SE","2","NA","4","6","NA","1","NA","NA","3",,"40","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",0,0,0,0,0,5502,1,0,0,0,0,0,0,0,0,21739,1,"9.0298",49,80608,"2","2","NA","NA"
"2012","SE",806083,683.532423208191,"1168.482","1","2012","57","1",1994,"2","1","3","SE","2","NA","2","6","NA","2","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","NA","6",448,0,1177,0,0,1613,1,0,0,0,0,0,0,0,0,1148,1,"9.0298",17,80608,"3","6","2","NA"
"2012","SE",806211,683.532423208191,"NA","3","2012","21","1",1973,"1","1","1","SE","2","NA","3","1","NA","1","NA","NA","3","3","NA","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","1","NA","NA","NA",0,266,18873,0,0,26,1,1329,0,0,0,0,0,407,0,0,1,"9.0298",38,80621,"3","7","2","NA"
