"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY100N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY090G","HY100G","HY110G","HY120G","HY130G","HY140G","HS010","HS020","HS030","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH090","MH010","MH020","MH030","MH040","MH050","MH060","MH070","MH080","MH090","MH100","MH110","MH120","MH130","MH140","MH150","MH160","HX040","HX050","HX090","HX080","HX060","HX070","HX020","HX010","HY081N","HY131N","HY081G","HY131G"
"2007","SE",67064,"4","2007","18",30177,4318,0,0,,,,,,0,1122,0,0,0,263,,59,3068,0,22791,"2","2","1","1","1","1","1","1","3","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","614.84","374.42","1","1","2","1","1","1","1","2","1","4","4","4","3","4","3","NA","2","NA","4",2.3,,,,,,,,,,
"2007","SE",67072,"4","2007","15",42464,16856,0,0,,,,,,0,40,0,0,0,450,,0,0,0,25608,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","2","1","4","2","1","NA","747.21","718.04","1","1","2","1","1","1","1","2","1","4","3","4","4","NA","2","4","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67074,"4","2007","10",41119,26393,0,0,,,,,,0,4506,0,0,0,0,,54,592,0,14135,"2","2","2","1","1","1","1","1","1","1","1","3","5402.84","3","NA","2","2","2","2","1","1","6","2","1","NA","969.7","681.41","1","1","2","1","1","1","1","2","1","4","3","3","4","3","3","NA","1","NA","4",2.3,,,,,,,,,,
"2007","SE",67084,"4","2007","9",58996,49999,0,0,,,,,,0,2170,0,0,0,1,,35,293,0,8703,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","967.54","1","1","2","1","1","1","1","2","1","4","3","4","3","4","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67095,"4","2007","15",105478,81345,0,0,,,,,,0,4231,0,0,0,101,,302,622,0,23510,"2","2","NA","1","1","1","1","1","1","1","1","6","5402.84","3","NA","2","2","2","2","1","1","6","2","1","NA","969.7","293.91","1","1","2","1","1","2","1","2","1","4","3","4","4","4","3","NA","2","1","4",2.5,,,,,,,,,,
"2007","SE",67122,"4","2007","15",83688,68097,0,0,,,,,,0,5485,0,0,0,46,,171,861,0,14730,"2","2","NA","1","1","1","1","1","1","1","1","6","2161.13","3","NA","2","2","2","2","1","1","6","2","1","NA","855.92","1248.49","1","1","2","1","1","1","1","2","1","4","4","4","4","4","3","NA","2","NA","4",2.3,,,,,,,,,,
"2007","SE",67143,"4","2007","16",20069,12409,0,0,,,,,,0,290,0,0,0,260,,0,0,0,7660,"2","2","NA","1","1","1","1","1","1","1","1","5","1620.85","2","NA","2","1","2","2","1","1","3","2","1","NA","855.92","0","1","1","2","1","1","1","1","2","1","4","3","3","3","3","2","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67144,"4","2007","19",35093,12332,0,0,,,,,,0,0,0,0,0,99,,0,5959,0,16802,"2","2","2","2","1","1","1","1","3","1","1","5","NA","3","NA","2","2","2","2","4","1","4","1","1","NA","747.21","0","1","1","2","1","1","1","1","1","1","3","4","3","4","2","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67161,"4","2007","11",42397,28812,0,0,,,,,,0,1908,0,0,0,224,,65,200,0,13385,"2","2","NA","1","1","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","404.89","1","1","2","1","1","1","2","2","1","4","4","3","3","4","2","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67171,"4","2007","54",56320,31459,0,0,,,,,,0,784,0,0,0,587,,0,789,0,24072,"2","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","747.21","855.92","2005.64","1","1","2","1","1","2","1","2","1","3","3","3","3","3","4","4","2","3","4",2.5,,,,,,,,,,
"2007","SE",67188,"4","2007","15",62002,33114,0,0,,,,,,0,2575,0,0,0,65,,12,577,0,28311,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","270.14","747.21","636.78","1","1","2","1","1","1","1","1","1","4","4","3","3","3","2","NA","2","NA","4",2.3,,,,,,,,,,
"2007","SE",67190,"4","2007","16",47737,28770,0,0,,,,,,0,2890,0,0,0,0,,35,554,0,18413,"2","2","1","1","1","1","1","1","3","1","1","6","2161.13","2","NA","2","2","2","2","4","1","6","2","1","NA","747.21","404.89","1","1","2","1","1","1","1","2","1","4","3","4","3","4","3","NA","2","NA","4",2.3,,,,,,,,,,
"2007","SE",67237,"4","2007","12",77895,68195,0,0,,,,,,0,15432,0,0,0,0,,0,426,0,9274,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","3","1","2","2","2","4","1","6","2","1","NA","747.21","796.27","1","1","1","1","2","2","1","2","1","3","3","3","4","NA","3","3","2","NA","4",2.3,,,,,,,,,,
"2007","SE",67266,"4","2007","20",39269,24526,0,0,,,,,,0,3571,0,0,0,229,,232,715,0,14028,"NA","2","NA","1","1","1","1","1","1","1","1","6","2161.13","3","NA","2","2","2","2","1","1","6","2","1","NA","855.92","564.16","1","1","2","1","1","1","1","2","1","3","3","4","2","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67268,"4","2007","15",55248,49107,0,0,,,,,,0,2725,0,0,0,0,,29,250,0,5892,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","2","2","1","6","2","1","NA","747.21","0.65","1","1","2","1","1","1","1","2","1","4","3","3","3","NA","3","4","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67279,"4","2007","10",31135,18692,0,0,,,,,,0,816,0,0,0,26,,0,1716,0,10727,"2","2","1","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","3","2","1","NA","875.15","572.81","1","1","2","1","1","1","1","2","1","4","4","3","3","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67280,"4","2007","22",43986,14498,0,0,,,,,,0,3324,0,0,0,1951,,5,2020,0,27468,"2","2","2","1","1","2","1","1","1","1","1","5","1620.85","3","NA","2","2","2","2","3","1","2","2","1","NA","969.7","811.07","1","1","2","1","1","1","1","2","1","4","3","4","3","4","3","NA","2","7","4",2.1,,,,,,,,,,
"2007","SE",67283,"4","2007","9",59984,43834,687,687,,,,,,687,0,0,0,0,276,,0,320,0,15829,"2","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","969.7","689.4","1","1","2","1","1","1","1","2","1","4","4","4","4","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67306,"4","2007","9",80670,72911,0,0,,,,,,0,3072,0,0,0,0,,0,404,0,7355,"NA","2","2","1","1","1","1","1","1","1","1","6","2701.42","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","657.31","1","1","1","1","1","1","1","2","1","4","4","3","4","2","3","NA","2","NA","4",2.5,,,,,,,,,,
"2007","SE",67311,"4","2007","18",53984,25821,0,0,,,,,,0,1318,0,0,0,66,,0,938,0,27225,"2","2","NA","1","1","1","1","1","1","1","1","6","2701.42","3","NA","2","1","2","2","4","1","6","2","1","NA","NA","10704.96","1","1","2","1","1","1","1","1","1","4","3","3","2","2","3","3","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67315,"4","2007","NA",62859,48929,0,0,,,,,,0,11112,4607,1705,0,0,,0,369,0,13561,"2","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","2","2","4","1","5","2","1","NA","580.26","796.27","1","1","1","1","1","2","1","2","1","4","4","3","4","3","2","4","1","3","4",2.1,,,,,,,,,,
"2007","SE",67318,"4","2007","21",46456,38311,0,0,,,,,,0,5323,0,0,0,3,,10,284,0,7861,"2","2","2","1","1","1","1","1","1","1","1","4","1728.91","3","NA","2","2","2","2","1","1","4","2","1","NA","747.21","340.7","1","1","2","1","1","1","1","1","1","4","4","4","4","4","NA","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67328,"3","2007","13",78902,62820,0,0,,,,,,0,4228,0,0,0,0,,0,4375,0,11707,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","1","2","2","1","1","6","2","1","NA","875.15","2259.14","1","1","2","1","1","1","1","2","1","4","4","3","3","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67333,"3","2007","15",46247,28912,0,0,,,,,,0,0,0,0,0,113,,0,511,0,16824,"2","2","NA","1","1","1","1","1","1","1","1","6","5402.84","3","NA","2","2","2","1","1","1","6","2","1","747.21","855.92","796.27","1","1","2","1","1","1","1","2","1","4","4","3","4","3","4","4","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67357,"4","2007","15",100611,80992,0,0,,,,,,0,3059,0,0,0,793,,157,1344,0,18275,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","636.78","1","1","2","1","1","1","1","2","1","4","3","3","3","NA","2","3","1","NA","4",2.5,,,,,,,,,,
"2007","SE",67377,"4","2007","11",31913,17672,0,0,,,,,,0,13470,0,0,0,0,,1,1898,0,12343,"2","2","2","1","1","1","1","1","1","1","3","6","NA","2","NA","2","1","2","2","1","1","5","2","1","NA","556.92","604.79","1","1","2","1","1","1","1","2","1","4","3","4","4","4","3","4","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67396,"4","2007","15",60505,35083,0,0,,,,,,0,4895,0,0,0,0,,60,750,0,24673,"2","2","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","2","1","1","6","2","1","NA","855.92","0","1","1","2","1","1","1","1","2","1","4","3","3","4","4","4","NA","1","NA","4",2.1,,,,,,,,,,
"2007","SE",67401,"4","2007","20",71487,53020,0,0,,,,,,0,1819,0,0,0,92,,0,523,0,17943,"NA","2","NA","1","1","1","1","1","3","1","1","6","5402.84","3","NA","2","2","2","2","1","1","6","2","1","NA","969.7","0","1","1","2","1","1","1","1","2","1","4","3","3","3","4","2","4","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67415,"4","2007","10",40118,16093,0,0,,,,,,0,2650,0,0,0,23,,25,0,0,24025,"2","2","2","1","1","1","1","1","1","1","3","4","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","855.92","0.65","1","1","2","1","1","1","1","2","1","4","4","3","3","3","4","4","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67420,"4","2007","31",46578,33254,0,0,,,,,,0,2891,0,0,0,64,,51,1792,0,11532,"2","2","2","1","1","1","1","1","3","1","1","4","NA","2","NA","2","2","2","2","1","1","5","2","1","NA","747.21","374.42","1","1","2","1","1","1","1","2","1","4","4","4","4","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67434,"4","2007","16",59942,49433,0,0,,,,,,0,6282,0,0,3711,2356,,0,1552,0,8958,"NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","1","6","2","1","NA","875.15","555.52","1","1","2","1","1","1","1","1","1","4","3","3","2","4","3","3","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67444,"4","2007","20",154256,131307,0,0,,,,,,0,25711,0,0,0,11,,18,497,0,22452,"NA","2","NA","1","1","1","1","1","1","1","1","6","3241.7","3","NA","2","1","2","2","1","1","6","2","1","NA","855.92","548.6","1","1","2","1","2","1","1","2","1","4","4","2","2","4","3","3","2","NA","4",2.5,,,,,,,,,,
"2007","SE",67460,"4","2007","20",38755,24060,0,0,,,,,,0,283,0,270,286,3139,,0,1574,0,13121,"2","2","2","1","2","1","1","1","3","1","1","4","2161.13","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","675.79","1","1","2","1","1","1","1","2","1","4","4","NA","3","3","3","2","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67476,"4","2007","14",77453,61676,0,0,,,,,,0,0,0,0,0,92,,13,857,0,14920,"2","2","2","1","1","2","1","1","1","1","1","2","NA","2","NA","2","2","2","1","4","1","2","2","1","NA","NA","701.29","1","1","2","1","1","1","1","2","1","3","4","4","3","3","3","3","2","7","4",2.3,,,,,,,,,,
"2007","SE",67484,"4","2007","31",61138,48029,0,0,,,,,,0,2051,0,268,2300,2744,,10,1715,0,11394,"2","1","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","1","1","5","2","1","NA","747.21","555.52","1","1","2","1","1","1","1","2","1","4","4","3","3","4","3","NA","2","NA","4",2.5,,,,,,,,,,
"2007","SE",67491,"4","2007","11",15850,15282,0,0,,,,,,0,1583,0,0,0,1,,26,27,32,508,"2","1","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","1","2","3","2","3","2","1","NA","426.39","573.57","1","1","2","1","1","1","1","2","1","4","3","3","3","3","3","4","1","3","4",2.1,,,,,,,,,,
"2007","SE",67494,"4","2007","15",18010,213,0,0,,,,,,0,0,0,0,0,195,,0,565,0,17232,"2","2","2","1","1","1","1","1","1","1","1","4","2161.13","3","NA","2","2","2","2","1","2","5","2","1","NA","556.92","2259.14","1","1","2","1","1","1","1","2","1","4","3","3","3","4","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67510,"4","2007","10",34663,24956,0,0,,,,,,0,471,0,0,0,15,,0,274,0,9434,"2","2","2","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","1","3","1","3","2","1","756.4","855.92","783.95","1","1","2","1","1","1","1","2","1","3","4","4","3","1","3","3","2","3","4",2.1,,,,,,,,,,
"2007","SE",67516,"4","2007","21",56286,36017,0,0,,,,,,0,13,0,0,0,7,,0,675,0,19594,"2","2","2","2","1","2","1","1","1","1","1","5","1836.96","1","NA","2","1","2","2","1","1","4","2","1","NA","614.84","356.26","1","1","2","1","1","1","1","2","1","3","3","3","4","3","3","NA","1","NA","4",2.3,,,,,,,,,,
"2007","SE",67521,"4","2007","8",47871,24177,0,0,,,,,,0,0,0,0,0,469,,0,1945,0,21749,"2","2","NA","1","1","1","1","1","1","1","1","6","5402.84","3","NA","2","2","2","2","4","1","6","2","1","NA","747.21","548.6","1","1","2","1","1","1","1","2","1","4","4","4","4","3","3","NA","2","1","4",2.1,,,,,,,,,,
"2007","SE",67528,"4","2007","12",74156,63398,0,0,,,,,,0,1005,0,0,0,236,,53,531,905,9322,"2","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","1","2","2","2","4","1","6","2","1","NA","875.15","1180.09","1","1","2","1","1","1","1","2","1","4","3","3","3","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67533,"4","2007","11",58780,41420,0,0,,,,,,0,1890,0,0,0,0,,0,0,0,17360,"2","2","2","1","1","1","1","1","1","1","3","4","NA","3","NA","1","2","2","1","1","1","6","2","1","NA","556.92","404.89","1","1","1","1","1","1","1","2","1","4","4","4","3","4","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67538,"4","2007","16",59880,41652,0,0,,,,,,0,3456,0,0,0,180,,100,1421,0,16807,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","293.91","1","1","2","1","2","1","1","2","1","4","3","3","4","3","3","NA","2","NA","4",2.3,,,,,,,,,,
"2007","SE",67542,"4","2007","10",92633,84249,5189,5189,,,,,,5189,32183,0,0,0,135,,1,0,0,8384,"2","2","2","1","1","1","1","1","1","1","1","4","NA","3","NA","2","1","2","2","1","1","6","2","1","NA","855.92","1237.25","1","1","2","1","1","1","1","2","1","4","3","4","3","3","3","4","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67543,"4","2007","10",45519,23800,0,0,,,,,,0,173,0,0,0,33467,,234,515,0,21204,"2","1","NA","1","1","2","1","1","1","1","1","4","4322.27","2","NA","2","2","2","2","1","1","6","2","1","NA","426.39","655.9","1","1","2","1","1","1","1","2","1","4","4","3","3","4","3","3","2","3","4",2.1,,,,,,,,,,
"2007","SE",67548,"3","2007","12",83921,72600,0,0,,,,,,0,714,0,680,721,7906,,0,1523,0,9799,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","1","3","2","1","918.48","747.21","0","1","1","2","1","1","1","1","1","1","4","3","4","3","3","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67560,"3","2007","40",29400,15764,0,0,,,,,,0,0,0,0,0,0,,0,386,0,13249,"2","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","2","2","2","1","3","2","1","NA","875.15","572.81","1","1","2","1","1","1","1","2","1","4","3","3","3","4","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67574,"4","2007","13",61989,37225,0,0,,,,,,0,138,0,0,0,112,,7,0,0,24764,"2","2","NA","1","1","2","1","1","3","1","3","6","1512.79","3","3","2","2","2","2","3","2","5","2","1","NA","743.32","658.07","1","1","1","1","1","1","1","2","2","3","4","4","4","4","4","NA","1","NA","4",2.3,,,,,,,,,,
"2007","SE",67586,"4","2007","27",46745,37787,0,0,,,,,,0,19547,0,0,0,0,,0,0,0,8958,"2","2","2","1","1","1","1","1","1","1","1","6","3241.7","3","NA","2","2","2","2","4","1","6","2","1","NA","747.21","0","1","1","2","1","1","1","1","2","1","4","3","3","4","2","NA","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67608,"4","2007","12",47563,-22795,0,0,,,,,,0,3338,0,0,0,0,,36,3901,0,66457,"2","2","2","1","1","1","1","1","1","1","1","5","5402.84","3","NA","2","2","2","2","1","1","5","2","1","NA","969.7","796.27","1","1","2","1","1","1","1","2","1","4","4","4","3","3","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","SE",67614,"4","2007","18",42034,27226,0,0,,,,,,0,705,0,0,0,165,,37,3932,0,10876,"2","1","2","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","701.29","1","1","2","1","1","1","1","2","1","4","4","4","4","1","2","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67624,"3","2007","24",61279,58151,0,0,,,,,,0,475,0,453,480,5263,,0,112,0,3017,"2","2","2","1","1","2","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","1","4","2","1","NA","614.84","655.9","1","1","2","1","1","1","1","2","1","4","4","4","4","3","4","3","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67626,"4","2007","11",89054,71294,0,0,,,,,,0,25994,0,0,0,0,,42,1458,0,16302,"NA","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","1","1","2","1","1","6","2","1","NA","969.7","795.73","1","1","2","1","1","1","1","2","1","4","3","4","3","3","3","3","2","NA","4",2.5,,,,,,,,,,
"2007","SE",67635,"4","2007","16",73314,63895,0,0,,,,,,0,20491,0,0,0,283,,0,278,0,9142,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","747.21","404.89","1","1","1","1","1","1","1","2","1","4","3","3","4","1","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67650,"4","2007","18",30557,9794,0,0,,,,,,0,2456,0,0,0,778,,119,895,0,19868,"2","2","NA","1","1","1","1","1","1","1","1","4","1080.57","2","NA","2","2","2","2","1","1","6","2","1","NA","747.21","1306.08","1","1","2","1","2","1","1","2","1","3","4","3","3","NA","3","3","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67652,"4","2007","14",24575,3879,0,0,,,,,,0,912,0,0,0,214,,48,451,0,20245,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","1","5","2","1","NA","747.21","1237.25","1","1","2","1","1","1","1","2","1","4","4","4","3","3","4","NA","2","NA","4",2.3,,,,,,,,,,
"2007","SE",67656,"4","2007","30",145245,139625,0,0,,,,,,0,59805,0,0,0,968,,187,273,0,5348,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","855.92","681.41","1","1","2","1","1","1","1","2","1","4","3","3","3","2","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","SE",67676,"4","2007","55",53210,46082,0,0,,,,,,0,4523,0,0,0,81,,30,424,557,6146,"2","2","2","1","1","1","1","1","1","1","1","NA","NA","NA","NA","2","2","2","2","1","1","4","1","1","517.92","510.14","805.45","1","1","2","1","1","1","1","2","1","3","4","4","4","4","1","NA","1","NA","4",2.1,,,,,,,,,,
"2007","SE",67679,"4","2007","28",47511,38324,0,0,,,,,,0,2182,0,0,0,691,,106,569,0,8618,"2","1","NA","1","1","1","1","1","1","1","1","4","3241.7","3","NA","2","2","2","2","1","1","5","2","1","NA","969.7","689.4","1","1","2","1","1","1","1","2","1","4","4","4","3","4","3","3","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67693,"4","2007","26",70059,55158,0,0,,,,,,0,1125,0,0,0,1483,,0,740,0,14162,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","747.21","0.65","1","1","2","1","1","1","1","2","1","4","4","NA","4","1","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67716,"4","2007","7",33210,26921,0,0,,,,,,0,10118,0,0,0,158,,19,345,0,5944,"2","2","2","2","1","1","1","1","3","1","1","3","NA","3","1","2","2","2","2","1","1","4","2","1","NA","426.39","442.82","1","1","1","1","1","1","1","2","1","4","4","NA","4","4","3","4","2","7","4",2.1,,,,,,,,,,
"2007","SE",67732,"3","2007","13",58700,50349,0,0,,,,,,0,2830,0,0,0,237,,125,181,0,8170,"2","2","NA","1","1","1","1","1","1","1","1","6","3241.7","3","NA","2","1","2","2","1","1","6","2","1","NA","747.21","1060.9","1","1","2","1","1","2","1","2","1","4","3","4","3","3","3","3","2","NA","4",2.5,,,,,,,,,,
"2007","SE",67734,"4","2007","11",24217,8162,0,0,,,,,,0,0,0,0,0,15,,0,1543,0,14513,"2","2","NA","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","2","2","4","1","5","2","1","NA","747.21","555.52","1","1","2","1","1","1","1","2","1","4","3","3","4","3","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67735,"4","2007","15",54442,37654,0,0,,,,,,0,9688,0,0,0,5,,18,1565,0,15223,"2","1","NA","1","1","1","1","1","1","1","1","4","2701.42","3","NA","2","2","2","2","4","1","6","2","1","NA","747.21","555.52","1","1","2","1","1","1","1","2","1","4","3","3","3","4","2","3","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67758,"4","2007","15",45981,30010,0,0,,,,,,0,2953,0,0,0,65,,52,466,0,15505,"2","2","NA","1","1","1","1","1","1","1","1","4","2161.13","3","NA","1","1","2","2","1","1","5","2","1","NA","855.92","555.52","1","1","2","1","1","1","1","2","1","4","4","4","3","4","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67761,"4","2007","25",41132,25804,0,0,,,,,,0,0,0,0,0,1213,,0,1086,0,14242,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","1","NA","2","2","2","2","3","1","2","2","1","NA","426.39","1074.84","1","1","2","1","1","1","1","2","1","3","4","4","3","3","4","3","2","3","4",2.3,,,,,,,,,,
"2007","SE",67779,"3","2007","20",34503,12921,0,0,,,,,,0,4904,0,0,0,124,,23,715,0,20868,"NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","747.21","564.16","1","1","2","1","1","1","1","2","1","4","4","3","2","2","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67791,"4","2007","25",43003,18852,0,0,,,,,,0,1730,0,0,0,462,,0,697,0,23455,"2","2","2","1","1","1","1","1","1","1","1","6","3241.7","3","NA","2","2","2","2","1","1","6","2","1","NA","855.92","521.16","1","1","2","1","1","1","1","2","1","4","4","3","3","4","NA","3","2","3","4",2.1,,,,,,,,,,
"2007","SE",67808,"4","2007","11",52366,51190,0,0,,,,,,0,1979,0,258,2219,2648,,10,157,0,1019,"2","2","2","1","1","1","1","1","1","1","1","6","2161.13","3","NA","2","2","2","2","2","1","6","2","1","NA","747.21","967.54","1","1","2","1","1","1","1","2","1","4","4","4","4","1","3","4","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67818,"4","2007","40",46547,31079,0,0,,,,,,0,2013,0,0,0,0,,18,1486,0,13981,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","1","2","2","1","2","6","2","1","NA","875.15","2259.14","1","1","2","1","1","1","1","2","1","4","3","3","3","NA","4","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67820,"4","2007","15",35982,9437,0,0,,,,,,0,0,0,0,0,27,,0,1318,0,25227,"2","2","1","1","1","2","1","1","1","1","1","1","NA","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","701.29","1","1","2","1","1","1","1","1","1","4","4","3","3","3","4","4","2","7","4",2.1,,,,,,,,,,
"2007","SE",67836,"4","2007","18",56324,46980,0,0,,,,,,0,2933,0,0,0,254,,16,740,0,8605,"2","2","2","1","1","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","1","1","3","2","1","NA","875.15","555.52","1","1","2","1","1","1","1","2","1","4","3","4","3","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67853,"4","2007","13",-93,-13351,4923,4923,,,,,,4923,2721,0,0,0,0,,13,2136,0,11123,"2","2","2","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","875.15","681.41","1","1","2","1","1","1","1","2","1","4","4","4","4","3","3","NA","2","NA","4",2.1,,,,,,,,,,
"2007","SE",67862,"4","2007","11",49872,30638,0,0,,,,,,0,0,0,0,0,2,,0,948,0,18287,"2","2","2","1","1","1","1","1","1","1","1","3","1296.68","3","3","2","2","2","2","3","2","4","2","1","NA","747.21","594.31","1","1","2","1","1","1","1","2","1","4","3","4","3","NA","3","NA","2","1","4",2.3,,,,,,,,,,
"2007","SE",67867,"4","2007","22",34639,-88900,0,0,,,,,,0,333,0,0,0,298,,0,11519,0,112020,"2","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","1","3","2","1","NA","747.21","374.42","1","1","2","1","1","1","1","2","1","4","3","3","3","4","4","NA","2","NA","4",2.3,,,,,,,,,,
"2007","SE",67880,"3","2007","20",69259,56025,0,0,,,,,,0,8572,0,0,0,5,,20,570,0,12664,"2","2","2","1","1","2","1","1","3","1","1","6","1620.85","3","NA","2","1","2","2","1","2","4","2","1","NA","855.92","805.45","1","1","2","1","1","1","1","1","1","4","4","3","3","3","2","NA","1","NA","4",2.1,,,,,,,,,,
"2007","SE",67888,"4","2007","14",71713,50822,0,0,,,,,,0,1773,0,0,0,562,,86,1057,0,19834,"NA","1","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","1","2","2","2","2","1","5","2","1","NA","556.92","1237.25","1","1","2","1","1","1","1","1","1","4","4","3","4","NA","4","NA","2","NA","4",2.5,,,,,,,,,,
"2007","SE",67892,"3","2007","15",61722,40453,0,0,,,,,,0,8311,0,0,0,0,,0,974,0,20295,"2","2","2","1","1","1","1","1","1","1","1","5","5402.84","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","2005.64","1","1","2","1","2","1","1","2","1","4","4","3","3","4","2","3","2","1","4",2.5,,,,,,,,,,
