"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010"
"2004","SE",597481,729.545454545455,"1342.3","3","2004","90","4",1930,"1","5","1","SE","2","NA","1","2","NA","NA","2","1","3","6","NA","0","0","NA","a","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",0,132,0,10357,0,2115,0,0,835,0,0,0,0,0,0,1,59748,"2",73,"1","9.1242"
"2004","SE",597482,729.545454545455,"NA","2","2004","60","3",1946,"2","4","1","SE","2","NA","3","6","NA","1","2","NA","3","4","NA","0","0","NA","i","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","1","2","NA","2","NA",5,0,0,0,0,0,0,0,0,0,0,0,0,13236,0,1,59748,"2",57,"1","9.1242"
"2004","SE",597571,729.545454545455,"1250.7","2","2004","90","4",1932,"1","2","3","SE","2","NA","5","5","NA","1","2","NA","3","3","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,18370,0,0,0,0,1,59757,"3",71,"4","9.1242"
"2004","SE",597572,729.545454545455,"1069.9","1","2004","45","4",1933,"2","2","3","SE","2","NA","1","5","NA","NA","NA","NA","3",,"33","0","0","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,21585,0,0,0,0,1,59757,"2",70,"1","9.1242"
"2004","SE",597741,729.545454545455,"NA","4","2004","55","1",1973,"2","2","1","SE","2","NA","4","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","2","NA",27,0,0,1460,0,0,0,0,0,0,0,0,0,0,4605,1,59774,"2",30,"1","9.1242"
"2004","SE",597742,729.545454545455,"NA","1","2004","90","4",1943,"1","5","1","SE","2","NA","3","1","NA","NA","2","NA","3","3","40","12","0","NA","g","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","1","NA",0,0,0,38421,0,0,0,0,0,0,0,0,234,0,0,1,59774,"2",60,"1","9.1242"
"2004","SE",597861,729.545454545455,"NA","4","2004","55","4",1982,"1","1","3","SE","2","NA","4","4","NA","NA","NA","NA","3","4","NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA",0,0,0,3061,0,0,0,0,0,0,0,5209,0,0,1252,1,59786,"3",21,"1","9.1242"
"2004","SE",597862,729.545454545455,"NA","2","2004","65","1",1982,"2","1","3","SE","2","NA","5","4","NA","NA","2","NA","3",,"NA","5","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","NA","2","NA",43,263,0,0,0,242,0,0,0,0,0,0,0,0,14665,1,59786,"2",21,"1","9.1242"
"2004","SE",597981,729.545454545455,"1660.2","1","2004","50","4",1958,"2","5","1","SE","2","NA","4","1","NA","NA","NA","NA","NA","2","NA","12","0","NA","b-e","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA","NA","6",4432,733,0,13505,0,0,1270,0,0,0,0,0,7259,0,0,1,59798,"2",45,"3","9.1242"
"2004","SE",597982,729.545454545455,"NA","1","2004","40","2",1986,"1","1","3","SE","1","3","2","4","NA","NA","NA","NA","NA",,"40","7","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","1","NA",0,1578,0,52,0,0,0,0,0,0,0,0,0,0,66,1,59798,"2",17,"1","9.1242"
"2004","SE",598461,729.545454545455,"2349.1","4","2004","40","3",1942,"1","2","1","SE","2","NA","3","1","NA","NA","2","NA","3","3","40","0","0","NA","o","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",0,395,0,32543,0,0,0,0,0,0,0,0,0,0,0,1,59846,"3",61,"3","9.1242"
"2004","SE",598462,729.545454545455,"NA","3","2004","55","4",1946,"2","2","3","SE","2","NA","5","1","NA","NA","NA","NA","3","2","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",0,0,0,24826,0,0,0,0,0,0,0,0,0,0,0,1,59846,"2",57,"1","9.1242"
"2004","SE",598471,729.545454545455,"NA","2","2004","70","1",1947,"2","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","8","12","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","2","NA","2","NA",0,0,0,25499,0,0,-7377,0,0,0,0,0,0,0,0,1,59847,"2",56,"4","9.1242"
"2004","SE",598472,729.545454545455,"1667.6","4","2004","60","1",1948,"1","2","3","SE","2","NA","3","3","NA","NA","NA","NA","3",,"40","0","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","2","NA","2","NA",0,840,0,952,0,0,0,0,0,20163,0,0,0,0,0,1,59847,"2",55,"1","9.1242"
"2004","SE",598571,729.545454545455,"1226","1","2004","75","2",1952,"1","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","7","50","10","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",0,0,0,31870,248,0,0,0,0,0,0,0,0,0,0,1,59857,"2",51,"4","9.1242"
"2004","SE",598572,729.545454545455,"1126.2","4","2004","65","1",1953,"2","2","2","SE","2","NA","3","2","NA","1","2","NA","NA","5","32","10","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","1","NA",0,0,0,9691,0,0,0,0,0,0,441,0,0,1893,0,1,59857,"3",50,"1","9.1242"
"2004","SE",598661,729.545454545455,"1084.5","4","2004","65","2",1928,"2","4","1","SE","2","NA","5","5","NA","1","2","NA","3","2","NA","0","0","NA","i","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","2","1","2","NA","2","NA",0,0,0,0,0,262,0,0,0,0,10188,0,0,0,0,1,59866,"2",75,"4","9.1242"
"2004","SE",598662,729.545454545455,"1087.3","2","2004","NA","1",1925,"1","2","3","SE","2","NA","3","5","NA","NA","2","NA","3","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","1","NA","2","NA",300,329,0,0,0,0,1771,0,0,0,9283,0,0,0,0,1,59866,"2",78,"1","9.1242"
"2004","SE",598761,729.545454545455,"NA","1","2004","60","2",1977,"1","1","3","SE","2","NA","2","1","NA","NA","NA","NA","NA","7","40","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",0,1052,0,30552,0,0,0,0,0,0,0,0,1005,0,0,1,59876,"3",26,"1","9.1242"
"2004","SE",598762,729.545454545455,"1393.3","4","2004","40","3",1980,"2","1","2","SE","1","NA","2","1","NA","NA","2","NA","NA","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","NA","NA",2,1005,0,497,0,395,0,0,0,0,0,0,8706,0,0,1,59876,"3",23,"1","9.1242"
"2004","SE",599161,729.545454545455,"NA","2","2004","75","3",1932,"1","2","1","SE","2","NA","3","5","NA","NA","NA","NA","3","8","NA","12","0","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","2","NA",0,263,0,0,0,0,0,0,0,0,22316,0,0,0,0,1,59916,"2",71,"1","9.1242"
"2004","SE",599162,729.545454545455,"NA","1","2004","85","3",1936,"2","5","3","SE","2","NA","3","5","NA","NA","NA","NA","3","7","NA","0","0","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,16743,0,0,0,0,1,59916,"2",67,"1","9.1242"
"2004","SE",599281,729.545454545455,"NA","2","2004","55","2",1932,"1","2","3","SE","2","NA","3","5","NA","NA","NA","NA","3","8","NA","0","0","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,0,0,0,0,0,0,6506,0,28131,0,0,0,0,1,59928,"3",71,"3","9.1242"
"2004","SE",599282,729.545454545455,"NA","2","2004","75","2",1933,"2","2","3","SE","2","NA","1","5","NA","1","NA","NA","NA",,"30","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","2","NA","NA","NA",0,1510,0,0,0,0,2729,0,0,0,19426,0,0,0,0,1,59928,"3",70,"3","9.1242"
"2004","SE",599911,729.545454545455,"1387.3","1","2004","37","1",1944,"2","5","3","Other","2","NA","5","8","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA",0,0,0,247,0,2115,0,0,0,0,0,0,0,0,0,1,59991,"2",59,"2","9.1242"
"2004","SE",599912,729.545454545455,"NA","2","2004","90","4",1938,"1","2","2","EU","1","NA","1","6","NA","NA","2","NA","3",,"NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,21998,0,1,59991,"2",65,"4","9.1242"
"2004","SE",599971,729.545454545455,"NA","2","2004","78","2",1932,"2","2","2","SE","2","NA","3","5","NA","NA","NA","NA","3",,"32","6","0","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","2","6","NA","NA",0,0,0,0,0,0,0,0,0,0,24205,0,0,0,0,1,59997,"2",71,"1","9.1242"
"2004","SE",599972,729.545454545455,"1387.3","3","2004","65","4",1931,"1","2","1","SE","2","NA","5","5","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",0,904,0,0,0,272,0,0,0,0,21766,0,0,0,0,1,59997,"2",72,"1","9.1242"
"2004","SE",599981,729.545454545455,"1073.1","4","2004","63","3",1971,"2","2","3","EU","2","NA","3","1","NA","NA","NA","NA","3","8","NA","12","0","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","2","NA","NA","NA",515,881,0,20360,0,1984,0,0,0,0,0,0,190,0,0,1,59998,"2",32,"1","9.1242"
"2004","SE",599991,729.545454545455,"NA","3","2004","60","4",1982,"2","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","6","65","8","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","NA","NA","1","NA",0,395,0,17549,0,0,0,0,0,0,0,0,0,0,0,1,59999,"2",21,"3","9.1242"
"2004","SE",599992,729.545454545455,"1172.1","2","2004","90","1",1982,"1","1","3","SE","2","NA","3","4","NA","NA","2","NA","NA",,"40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","2","NA","2","NA",0,1701,0,0,0,658,0,0,0,0,0,0,0,0,14108,1,59999,"2",21,"1","9.1242"
"2004","SE",600001,729.545454545455,"2215.5","1","2004","60","1",1974,"2","1","3","EU","2","NA","3","1","NA","NA","NA","NA","3","5","50","12","0","NA","o","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,0,0,26013,0,0,0,0,0,0,0,0,0,0,1660,1,60000,"2",29,"4","9.1242"
"2004","SE",600002,729.545454545455,"1210.7","2","2004","90","1",1964,"1","2","2","EU","2","NA","5","1","NA","NA","NA","NA","NA","2","55","12","12","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","NA","NA","NA","2","NA",0,0,0,32926,0,195,0,0,0,0,0,0,0,0,0,1,60000,"3",39,"4","9.1242"
"2004","SE",600171,729.545454545455,"1431.2","2","2004","90","1",1940,"2","4","1","SE","2","NA","3","6","NA","NA","NA","NA","3","9","40","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","6","2","NA",0,0,0,0,0,488,0,0,0,0,0,0,0,48619,0,1,60017,"3",63,"4","9.1242"
"2004","SE",600172,729.545454545455,"NA","4","2004","45","4",1937,"1","2","1","SE","2","NA","3","5","NA","NA","NA","1","3",,"22","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","NA","2","NA","2","NA",0,0,0,0,0,3240,0,0,0,0,18768,0,0,0,0,1,60017,"3",66,"3","9.1242"
"2004","SE",600321,729.545454545455,"1393.3","1","2004","75","2",1962,"1","2","1","Other","1","NA","NA","1","NA","NA","2","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","NA","NA",0,0,0,517,0,921,19,0,0,0,0,0,27,0,0,1,60032,"3",41,"1","9.1242"
"2004","SE",600322,729.545454545455,"NA","2","2004","50","1",1957,"1","1","1","SE","2","NA","3","1","NA","NA","2","NA","3","5","37","12","0","NA","o","NA","13","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","6","NA","NA",0,0,0,35059,0,0,0,0,0,0,0,0,0,0,0,1,60032,"2",46,"1","9.1242"
"2004","SE",600371,729.545454545455,"1308.1","3","2004","55","1",1978,"2","1","3","SE","2","NA","5","4","NA","1","2","NA","NA","4","30","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,0,0,6975,0,889,0,0,0,0,0,0,0,0,6096,1,60037,"3",25,"2","9.1242"
"2004","SE",600372,729.545454545455,"NA","2","2004","70","3",1980,"1","1","3","SE","2","NA","3","1","NA","NA","NA","NA","3","9","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA",0,493,0,16241,0,921,0,0,0,0,0,0,0,0,0,1,60037,"2",23,"3","9.1242"
"2004","SE",600451,729.545454545455,"1172.1","4","2004","60","3",1984,"2","1","2","SE","2","5","2","4","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","1","2","NA",0,263,0,1124,0,0,0,0,0,0,0,0,0,0,736,1,60045,"2",19,"NA","9.1242"
"2004","SE",600452,729.545454545455,"NA","3","2004","30","2",1986,"1","1","3","SE","1","NA","2","4","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","1","1",0,2115,0,1910,0,0,0,0,0,0,0,0,0,0,1236,1,60045,"2",17,"3","9.1242"
"2004","SE",600671,729.545454545455,"NA","4","2004","43","3",1929,"2","5","1","SE","2","NA","5","5","NA","NA","NA","NA","3","5","NA","0","12","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","NA","NA",0,0,0,0,0,2082,0,0,0,0,17756,0,0,0,0,1,60067,"2",74,"1","9.1242"
"2004","SE",600672,729.545454545455,"NA","4","2004","60","2",1923,"1","1","1","SE","2","NA","1","5","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","NA","NA","2","NA",0,0,0,0,0,0,0,0,0,0,15079,0,0,0,0,1,60067,"2",80,"1","9.1242"
"2004","SE",600781,729.545454545455,"1123.4","1","2004","75","1",1954,"1","2","2","SE","2","NA","4","1","NA","NA","NA","NA","3","4","NA","12","0","NA","k","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",0,0,0,36445,645,0,0,0,0,0,0,0,0,0,0,1,60078,"2",49,"1","9.1242"
"2004","SE",600782,729.545454545455,"1274.3","1","2004","90","4",1952,"2","2","3","SE","2","NA","3","1","NA","NA","NA","NA","3","4","30","12","0","NA","g","NA","13","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","2","NA",15,0,0,22880,105,0,0,0,0,0,0,0,0,0,0,1,60078,"2",51,"3","9.1242"
"2004","SE",600791,729.545454545455,"991.3","3","2004","70","4",1940,"1","2","3","SE","2","NA","5","1","NA","NA","NA","NA","NA","0 - 1","30","0","NA","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","1","NA","NA","NA",0,0,0,46100,0,0,0,0,0,0,0,0,0,0,0,1,60079,"3",63,"1","9.1242"
"2004","SE",600792,729.545454545455,"1172.1","2","2004","80","2",1939,"2","2","2","SE","2","NA","5","6","NA","NA","1","NA","3","2","38","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","1","NA","NA","1","NA",0,986,0,0,0,0,0,0,0,0,5860,0,0,22737,0,1,60079,"2",64,"3","9.1242"
"2004","SE",600971,729.545454545455,"NA","4","2004","75","1",1950,"1","2","3","SE","2","5","3","2","NA","NA","NA","NA","3","3","NA","12","12","NA","g","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","2","NA","2","NA",0,395,0,18179,0,2403,0,0,0,0,0,0,0,0,0,1,60097,"2",53,"3","9.1242"
"2004","SE",600972,729.545454545455,"1250.7","2","2004","90","2",1957,"2","2","3","SE","2","NA","3","1","NA","1","2","NA","3","5","NA","0","0","NA","NA","NA","4","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",3556,0,0,19707,0,0,0,0,0,0,0,0,614,0,0,1,60097,"3",46,"1","9.1242"
"2004","SE",601101,729.545454545455,"1183","4","2004","90","2",1925,"1","4","3","SE","2","NA","1","5","NA","NA","2","NA","3","7","39","0","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","2","NA","NA","NA",0,0,0,2890,0,1315,0,0,0,0,8576,0,0,0,0,1,60110,"2",78,"4","9.1242"
"2004","SE",601102,729.545454545455,"NA","2","2004","60","1",1926,"2","1","1","SE","2","NA","5","5","NA","NA","NA","NA","3","3","40","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",0,263,0,0,0,0,0,0,0,0,20901,0,0,0,0,1,60110,"2",77,"3","9.1242"
"2004","SE",601331,729.545454545455,"1412.7","1","2004","45","4",1984,"2","1","1","SE","1","NA","3","4","NA","1","2","NA","NA",,"NA","5","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,1717,116,0,0,0,0,0,0,0,0,0,411,1,60133,"3",19,"3","9.1242"
"2004","SE",601332,729.545454545455,"NA","2","2004","90","3",1986,"1","1","2","SE","1","NA","1","4","NA","NA","2","NA","3","6","NA","0","7","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","3","NA","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1,60133,"2",17,"1","9.1242"
"2004","SE",601731,729.545454545455,"NA","1","2004","62","2",1983,"1","1","3","SE","2","5","2","3","NA","NA","2","NA","2","9","43","0","0","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",0,0,0,2669,369,0,0,0,0,2022,0,0,0,0,927,1,60173,"2",20,"1","9.1242"
"2004","SE",601732,729.545454545455,"NA","3","2004","45","2",1984,"2","1","3","SE","1","5","NA","2","NA","NA","1","NA","NA",,"NA","0","0","NA","k","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA",0,1096,0,668,0,0,0,0,0,0,0,0,0,0,0,1,60173,"3",19,"1","9.1242"
"2004","SE",601801,729.545454545455,"1389.1","4","2004","50","4",1936,"1","5","1","SE","2","NA","1","1","NA","NA","NA","NA","3","6","NA","0","0","NA","o","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA",0,0,0,24063,3852,2075,0,0,0,0,0,0,0,0,0,1,60180,"2",67,"4","9.1242"
"2004","SE",601802,729.545454545455,"1230.5","3","2004","60","3",1947,"2","1","2","SE","2","NA","3","2","NA","1","NA","NA","NA","5","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","5","2","NA",0,658,0,0,0,0,0,0,0,0,3266,0,0,16282,0,1,60180,"2",56,"1","9.1242"
"2004","SE",601841,729.545454545455,"1320.4","4","2004","90","3",1943,"1","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","9","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","2","NA","NA","NA",0,0,0,28131,0,658,0,0,0,0,0,0,2052,0,0,1,60184,"2",60,"4","9.1242"
"2004","SE",601842,729.545454545455,"1176.7","4","2004","60","3",1944,"2","2","3","SE","2","NA","5","6","NA","1","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","3","NA","NA","NA","NA",0,0,0,0,0,0,-1992,0,0,0,1663,0,0,16825,0,1,60184,"2",59,"1","9.1242"
"2004","SE",601991,729.545454545455,"991.3","2","2004","55","3",1969,"1","2","2","SE","2","NA","5","1","NA","NA","1","NA","NA","0 - 1","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","1","NA",0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,1,60199,"2",34,"4","9.1242"
"2004","SE",601992,729.545454545455,"1163.5","1","2004","40","4",1972,"2","1","3","Other","2","NA","3","2","NA","NA","2","NA","3","5","NA","12","0","NA","l-n","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA","2","NA",0,0,0,27726,0,0,0,0,0,0,0,0,2733,0,0,1,60199,"2",31,"3","9.1242"
"2004","SE",602041,729.545454545455,"NA","1","2004","65","3",1973,"1","1","1","SE","2","NA","3","3","NA","NA","NA","NA","3","3","40","12","0","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA","2","NA",0,0,0,6924,0,263,0,0,0,7834,0,0,0,0,9321,1,60204,"2",30,"1","9.1242"
"2004","SE",602042,729.545454545455,"1923.7","4","2004","60","1",1975,"2","1","3","SE","2","NA","5","4","NA","NA","2","NA","NA",,"NA","7","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","1","2","NA","2","NA",0,0,0,15405,0,0,0,0,0,0,0,0,0,0,0,1,60204,"3",28,"3","9.1242"
"2004","SE",602071,729.545454545455,"1393.3","1","2004","85","1",1952,"1","2","3","SE","2","NA","4","1","NA","NA","NA","NA","3","3","40","12","0","5","NA","NA","13","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","NA",0,0,0,56633,0,0,0,0,0,0,0,0,0,0,0,1,60207,"2",51,"3","9.1242"
"2004","SE",602072,729.545454545455,"1543.4","3","2004","90","4",1953,"2","2","1","SE","2","NA","3","1","NA","NA","NA","NA","3","8","37","0","0","NA","b-e","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","2","NA",0,263,0,13707,3924,1315,0,0,812,0,0,0,6911,0,0,1,60207,"2",50,"3","9.1242"
